star_id,x_pixel,y_pixel,flux,magnitude
3601,237.47,257.04,2.79,6.3875804
3602,312.97,122.01,1.36,7.166312
3603,124.81,148.97,9.08,5.105141
3659,417.09,21.37,1.98,6.758144
3661,632.87,10.16,8.06,5.2348204
3845,151.26,502.86,1.58,7.0041056
3847,234.48,161.55,5.66,5.6179466
3848,435.92,259.38,8.61,5.1620817
3849,312.98,121.98,4.34,5.9063325
3850,136.9,143.89,1.35,7.171292
3851,220.89,76.9,2.44,6.531768
3852,181.39,40.01,2.02,6.736007
3854,106.34,7.46,4.83,5.7897887
3916,448.09,78.82,1.42,7.122632
3917,481.03,18.41,2.96,6.3219957
4077,60.28,435.97,2.47,6.517833
4081,325.32,309.21,4.58,5.8469768
4082,178.67,174.87,1.07,7.4300165
4322,250.75,71.46,13.14,4.7035136
4377,536.89,132.76,1.45,7.0993576
4378,546.22,122.49,2.82,6.372562
4379,607.28,27.23,1.17,7.3309536
8523,427.71,979.76,1.08,7.418692
8524,430.7,968.89,1.32,7.194567
8525,522.1,984.62,1.13,7.3643513
8527,446.92,891.69,1.9,6.803765
8528,247.75,830.4,2.28,6.607536
8529,276.88,807.72,1.23,7.2721906
8530,49.84,832.52,6.58,5.4543943
8531,186.44,776.75,2.04,6.7263618
8532,123.47,679.54,1.25,7.25408
8534,700.19,847.75,3.83,6.0407476
8538,578.16,769.4,8.93,5.1231375
8539,533.63,638.26,1.47,7.080526
8540,445.96,611.11,4.03,5.9858875
8541,432.68,608.77,2.23,6.6288614
8542,336.44,535.41,1.21,7.288576
8543,267.75,418.01,1.32,7.19961
8544,710.59,619.05,1.24,7.2636786
8570,970.42,328.33,1.86,6.824403
8571,718.9,299.22,1.6,6.9918146
8572,955.69,148.14,1.95,6.7722993
8574,796.55,157.48,1.07,7.4302907
8575,757.24,54.19,1.24,7.263617
8758,370.12,1008.48,2.02,6.7370043
8759,429.57,1022.9,3.92,6.0154104
8760,506.68,974.84,1.13,7.363717
8764,321.85,1008.44,1.19,7.3078823
8765,367.88,814.76,1.01,7.484042
8768,672.54,958.17,1.27,7.239491
8769,552.29,942.87,1.2,7.299249
8770,755.18,959.66,3.02,6.299118
8771,758.88,883.98,1.18,7.316139
8772,588.69,800.01,1.01,7.4928393
8774,994.62,721.35,2.7,6.4218
8775,579.4,690.91,1.12,7.3721995
8776,535.11,672.17,1.07,7.430088
8777,175.48,623.55,3.49,6.1438704
8778,173.55,542.24,3.86,6.0331607
8779,666.42,495.83,1.37,7.161187
8780,410.23,478.53,2.25,6.6180305
8781,426.97,390.29,3.28,6.2108946
8782,577.88,404.85,1.98,6.7577415
8783,398.9,322.33,2.27,6.6093144
8827,832.42,488.63,1.28,7.233063
8828,899.97,489.99,1.19,7.3127317
8829,638.36,354.91,6.46,5.474261
8830,502.28,232.75,8.4,5.189662
8831,589.92,188.09,1.61,6.9812107
8832,680.82,242.31,1.07,7.425704
8833,825.73,212.09,3.78,6.0568995
8836,786.16,105.83,1.24,7.263604
8837,866.04,27.4,3.85,6.0371456
8971,307.78,848.95,1.17,7.3272147
8972,57.33,828.94,1.3,7.214897
8974,590.05,985.72,7.72,5.280871
8975,808.08,776.14,3.6,6.1078095
8976,347.34,782.66,3.67,6.0897818
8977,217.29,524.39,1.14,7.357405
8978,195.55,510.3,3.58,6.114412
8979,259.36,458.56,1.2,7.302753
8980,731.24,669.04,8.06,5.23396
8981,669.0,415.84,1.41,7.1283526
9018,796.31,450.33,2.22,6.634791
9019,839.28,436.09,1.43,7.109449
9020,938.7,424.03,3.71,6.0754642
9021,625.71,168.7,17.53,4.3905344
9022,672.25,152.22,6.03,5.548961
9024,827.36,139.19,1.85,6.833407
9025,884.35,141.97,9.01,5.113717
9026,757.79,71.22,4.95,5.7625556
9027,792.7,47.81,1.08,7.413146
9214,141.18,918.56,2.03,6.7326875
9215,342.72,807.84,1.71,6.914558
9216,39.52,799.9,1.68,6.9385405
9220,744.96,984.54,1.96,6.7699404
9221,735.64,968.74,1.25,7.2595105
9222,582.66,831.27,1.63,6.9672437
9223,1012.46,1001.08,2.91,6.34009
9224,973.19,918.39,1.42,7.1170063
9225,931.09,914.46,3.22,6.2310586
9228,1023.78,794.08,1.68,6.934988
9229,963.11,776.73,1.29,7.2270374
9230,819.31,670.36,1.59,6.994602
9231,303.91,643.62,1.21,7.292211
9232,291.67,571.86,1.48,7.076897
9233,611.63,584.69,1.11,7.382388
9234,656.33,552.26,4.25,5.9293523
9235,468.35,378.3,1.73,6.902069
9236,462.62,367.14,44.35,3.3828592
9237,459.92,357.52,3.04,6.293637
9238,513.5,336.0,2.95,6.3247423
9239,534.82,303.56,1.51,7.0558214
9240,476.23,263.4,4.03,5.9876194
9264,1000.29,596.45,1.01,7.4921093
9265,949.84,531.08,2.51,6.5019584
9270,756.59,411.3,3.28,6.209861
9271,605.67,339.61,4.17,5.9491854
9272,588.2,315.91,1.5,7.056582
9273,998.87,326.84,2.76,6.396717
9274,954.77,201.08,3.46,6.151301
9700,377.75,990.26,2.83,6.3719096
9702,29.82,1006.02,37.39,3.5681472
9705,64.75,815.44,1.63,6.9662194
9706,194.48,797.83,21.77,4.155459
9708,618.34,987.6,1.66,6.9471397
9710,742.68,747.97,1.04,7.4523973
9711,838.75,658.38,5.04,5.7435374
9712,543.68,560.05,1.01,7.4919853
9713,533.8,503.39,2.63,6.4485264
9714,492.89,320.63,1.47,7.0811605
9742,990.18,581.92,1.85,6.832869
9743,979.0,564.79,1.36,7.1658015
9746,926.02,312.39,1.31,7.2082
9747,903.67,152.72,2.41,6.5438786
10009,102.99,962.69,5.35,5.6801023
10010,49.33,902.02,1.31,7.205114
10013,281.85,991.24,1.45,7.0953717
10014,181.33,982.38,1.76,6.887037
10015,431.16,862.82,1.96,6.7718153
10016,28.07,618.85,1.29,7.226656
10018,632.85,976.8,6.67,5.4396024
10019,537.4,912.16,3.26,6.2160583
10020,294.36,685.54,1.05,7.444128
10021,164.29,605.47,7.86,5.2615104
10022,146.53,584.05,1.25,7.257632
10023,272.12,526.37,2.19,6.6512055
10024,671.86,605.15,1.8,6.859523
10025,535.31,537.42,1.19,7.309288
10026,415.15,476.41,6.66,5.4418836
11140,124.56,981.13,1.57,7.011948
11143,133.43,911.34,1.3,7.2127905
11144,150.65,844.48,2.54,6.48627
11150,729.95,955.69,5.41,5.6678886
11151,682.14,748.68,1.6,6.9909425
11153,991.8,962.0,1.5,7.0562606
11155,893.14,859.38,1.24,7.270051
11156,915.41,783.88,1.33,7.193043
11157,586.89,719.46,1.19,7.3121758
11158,561.01,681.41,2.19,6.6466665
11159,422.55,630.27,1.03,7.465481
11160,481.86,642.58,2.61,6.460242
11161,214.95,652.77,2.44,6.5300817
11162,596.48,653.97,1.49,7.063403
11163,746.3,629.85,1.01,7.489
11164,541.39,461.1,2.03,6.7307267
11165,458.21,312.02,2.43,6.53659
11208,673.72,364.24,1.4,7.136596
11209,505.87,235.12,8.01,5.2406917
11395,80.72,835.67,1.75,6.8924904
11396,38.39,794.3,1.55,7.025812
11397,103.49,797.67,3.27,6.2128463
11398,133.67,683.7,1.76,6.885321
11399,166.28,647.96,2.07,6.7087064
11400,584.01,825.17,1.59,6.996171
11401,739.42,868.5,1.43,7.110709
11402,496.73,762.85,1.16,7.337698
11403,416.83,662.09,2.03,6.730038
11404,603.71,652.6,4.96,5.760222
11405,372.12,351.03,1.22,7.286628
11440,971.49,486.91,1.41,7.1306405
11444,742.02,420.56,3.71,6.0770545
11445,930.34,430.21,3.31,6.201087
11446,967.63,438.61,1.55,7.025082
11447,951.63,324.96,1.91,6.7954683
11448,853.64,268.72,1.24,7.2655225
11449,692.75,243.41,1.13,7.365716
11450,651.53,134.72,1.05,7.450523
11451,780.37,149.59,1.35,7.1752276
11452,889.4,148.42,5.47,5.6543193
11453,701.79,13.6,2.48,6.5142026
11685,11.64,881.75,16.55,4.452819
11688,74.32,870.12,1.99,6.752629
11689,95.69,717.22,2.65,6.4416175
11690,119.7,593.05,6.32,5.497467
11693,815.97,776.19,1.04,7.454522
11694,826.59,629.3,29.21,3.8363445
11695,536.91,835.34,5.69,5.6122274
11696,517.06,778.68,1.13,7.36721
11697,454.01,766.96,1.79,6.867155
11698,330.02,519.6,1.54,7.031169
11699,658.42,698.59,6.78,5.4211965
11700,716.48,601.42,1.73,6.9080133
11701,459.93,519.55,1.99,6.7548404
11702,397.92,402.8,2.7,6.4222035
11831,291.01,970.3,1.15,7.3439684
11832,175.33,908.45,5.17,5.716679
11833,269.44,783.47,18.19,4.350665
11834,54.18,604.61,2.43,6.5373926
11838,561.59,914.26,1.6,6.9892282
11843,858.99,875.38,1.07,7.426827
11844,926.94,796.98,1.11,7.386475
11845,267.08,589.33,5.41,5.667853
11846,368.16,540.74,1.27,7.237935
11847,706.77,588.82,1.56,7.0194144
11848,537.71,316.37,2.06,6.714181
11885,963.37,329.39,2.5,6.505827
11886,528.9,189.8,8.37,5.1933417
11887,639.04,70.17,1.23,7.2735186
11889,956.68,206.71,1.28,7.230798
11890,1004.12,178.77,2.16,6.6629367
11891,756.81,78.92,1.03,7.4683485
12095,151.71,894.92,3.74,6.0680456
12096,384.58,904.81,1.36,7.166592
12097,211.5,786.25,5.08,5.7363853
12099,597.9,863.92,2.09,6.6999183
12100,824.15,904.24,3.4,6.172615
12101,753.77,832.8,2.29,6.5987782
12103,789.7,751.71,1.46,7.0883193
12104,500.02,772.21,2.19,6.6477966
12105,564.39,780.72,1.35,7.1731524
12106,201.49,619.67,1.66,6.9483705
12107,377.54,580.97,1.81,6.8580055
12108,227.06,467.2,3.75,6.065569
12109,635.0,564.26,1.46,7.08715
12149,865.82,312.57,3.21,6.233403
12150,654.29,178.42,6.06,5.5429296
12151,763.83,3.12,1.64,6.9654617
12152,942.61,73.43,2.27,6.608201
12366,370.02,1002.54,1.16,7.340144
12370,225.47,970.5,2.45,6.5282726
12371,409.42,908.65,1.7,6.9261684
12372,433.02,887.95,1.02,7.4810805
12373,314.39,766.36,5.47,5.655206
12374,109.32,772.61,2.21,6.6384
12375,55.56,656.66,1.17,7.3277555
12376,105.58,582.93,22.37,4.125624
12378,715.31,806.9,1.01,7.489975
12379,702.33,781.42,1.31,7.2033668
12381,680.68,724.07,3.13,6.259819
12382,904.34,608.67,1.3,7.21915
12383,422.57,630.28,1.09,7.411084
12384,176.88,540.99,1.91,6.798198
12385,407.16,557.64,1.02,7.4828987
12386,508.04,536.15,1.3,7.2151866
12387,593.82,557.1,1.49,7.067651
12388,546.93,497.53,1.54,7.033542
12425,716.64,248.25,1.56,7.017056
12427,950.88,231.75,3.57,6.1195865
12593,147.63,684.03,2.93,6.3313146
12594,216.11,683.46,2.55,6.484421
12595,88.77,659.37,2.0,6.747872
12596,847.14,980.35,2.59,6.4665956
12597,663.45,825.86,3.26,6.2167206
12598,691.69,814.45,1.76,6.886879
12599,731.82,803.07,1.48,7.0716143
12601,513.4,844.67,1.27,7.2442865
12602,196.61,577.37,1.29,7.2234087
12603,343.88,577.64,24.83,4.01252
12604,298.73,512.16,4.58,5.8479433
12605,651.62,558.41,1.2,7.302791
12606,669.92,447.67,4.43,5.88307
12607,540.49,352.03,1.27,7.242343
12608,551.69,355.18,1.54,7.030452
12649,582.06,168.89,1.68,6.934263
12650,630.61,82.17,1.63,6.9689064
12852,145.34,962.35,1.29,7.2275844
12853,12.31,909.05,1.34,7.1792593
12854,13.83,860.86,2.21,6.6397667
12855,286.12,811.71,1.06,7.441179
12856,42.35,768.72,1.34,7.185925
12859,610.64,974.16,2.51,6.501077
12860,503.65,910.36,3.83,6.0422983
12861,679.23,780.88,1.74,6.90039
12863,831.61,709.61,6.5,5.467689
12864,814.45,626.65,1.11,7.387816
12865,510.45,791.81,1.77,6.8826914
12866,340.87,598.15,2.44,6.531516
12867,277.72,455.32,1.64,6.9644427
12868,611.79,632.63,8.66,5.156254
12869,743.91,656.39,2.6,6.463
12870,516.22,384.32,1.22,7.2820582
12891,915.95,548.76,1.14,7.362045
12895,681.07,379.08,6.12,5.532618
12896,561.86,270.87,1.13,7.371665
12897,504.76,203.77,3.3,6.203115
12898,672.35,151.95,7.7,5.2839856
12899,992.1,312.41,6.84,5.412534
12902,992.98,11.3,1.14,7.3608866
13081,489.92,968.88,1.61,6.9825554
13084,187.08,827.0,1.18,7.3191614
13085,126.43,761.61,1.99,6.752595
13086,954.12,914.59,4.66,5.8282995
13088,865.87,887.09,1.78,6.8758206
13089,680.37,724.03,1.38,7.1482916
13090,922.13,611.71,1.02,7.4753036
13091,336.04,775.84,1.96,6.7719693
13092,353.63,721.09,1.35,7.171282
13093,535.74,730.54,2.31,6.590422
13094,472.04,682.06,18.25,4.3468328
13095,314.99,627.9,2.07,6.711989
13096,697.05,659.73,1.34,7.1809254
13097,382.59,420.14,1.24,7.2707143
13098,579.45,416.04,2.0,6.7453876
13099,525.51,282.12,2.55,6.4830837
13129,1001.82,532.76,4.2,5.9420376
13133,920.84,492.48,1.61,6.9856987
13134,895.61,397.16,1.23,7.2783737
13135,919.79,359.8,4.56,5.852316
13136,811.9,190.34,1.09,7.407641
13137,990.97,260.9,29.52,3.8245497
13139,911.97,45.66,1.68,6.9336076
13140,877.34,47.58,1.31,7.2052827
13312,13.17,901.63,1.48,7.071794
13314,269.68,943.86,1.23,7.2714486
13315,211.03,740.83,1.82,6.84791
13316,812.69,1010.19,1.28,7.23034
13322,830.3,639.11,5.68,5.613682
13323,356.96,695.18,1.48,7.0771236
13324,416.87,623.86,7.32,5.3385305
13325,194.61,626.03,2.69,6.4264364
13326,629.83,539.45,3.11,6.2691064
13327,704.7,578.16,2.05,6.720358
13328,444.17,286.35,1.06,7.438867
13365,889.68,566.16,2.74,6.4073553
13368,818.63,446.29,1.29,7.2235856
13607,555.28,1012.74,4.02,5.9886155
13609,45.87,971.01,1.12,7.380401
13611,162.01,970.1,1.03,7.466007
13612,128.73,745.27,1.56,7.0198627
13613,838.55,913.8,1.4,7.130926
13614,773.86,895.5,1.02,7.475086
13616,930.89,783.71,4.16,5.952916
13617,384.5,591.74,3.17,6.24609
13618,458.3,550.32,1.02,7.478977
13619,757.22,573.91,1.05,7.448432
13620,622.05,471.5,1.96,6.771456
13621,647.7,434.85,1.11,7.3849993
13622,433.97,462.35,1.2,7.297683
13767,403.02,1019.94,5.17,5.7159343
13775,47.87,745.31,1.12,7.3797503
13777,765.41,994.73,1.7,6.9269714
13778,586.61,977.74,2.77,6.3952374
13779,605.23,930.83,5.85,5.5818796
13780,624.13,809.14,2.65,6.4399915
13781,641.01,809.99,6.89,5.404278
13782,750.35,808.13,1.21,7.29656
13784,810.77,798.7,1.0,7.497319
13785,337.8,767.14,1.62,6.9739475
13786,538.55,712.82,1.1,7.397991
13787,272.41,628.99,1.65,6.958587
13788,268.94,499.12,1.92,6.7893453
13789,703.55,620.88,25.18,3.9971802
13790,532.1,577.79,1.13,7.3627434
13791,481.85,535.25,1.08,7.418955
13792,488.15,307.62,2.54,6.4871416
13824,974.27,570.03,2.51,6.5027018
13829,815.47,379.55,2.8,6.3838263
13830,775.1,208.1,1.17,7.332899
13831,739.06,148.91,2.06,6.7156854
13832,641.62,101.78,1.06,7.440431
13833,947.6,246.23,1.01,7.4899797
14007,518.02,998.25,4.33,5.908588
14010,81.9,1007.39,1.24,7.262579
14011,92.38,977.56,1.79,6.870395
14012,336.94,1010.31,2.5,6.505861
14013,185.95,797.81,1.17,7.329151
14016,561.6,914.28,3.53,6.130587
14017,1006.88,937.18,1.13,7.364453
14018,864.64,782.08,2.55,6.481645
14019,909.79,765.59,1.15,7.3465075
14020,769.76,655.66,1.51,7.0525923
14021,487.58,619.72,4.26,5.9273458
14022,183.27,611.26,1.47,7.080942
14023,688.36,698.09,6.59,5.452981
14024,453.06,485.6,1.79,6.8652
14025,395.28,329.84,5.44,5.6607914
14060,990.8,526.26,1.66,6.948407
14064,974.99,336.6,1.57,7.01056
14065,814.02,305.44,10.71,4.9257455
14066,639.61,216.71,6.98,5.389902
14067,988.78,202.95,3.47,6.149037
14068,1003.23,147.01,1.24,7.2706985
14101,956.24,158.25,1.97,6.7662706
14102,739.81,79.76,21.84,4.152097
14103,904.04,46.79,4.5,5.867557
14325,941.28,36.47,1.03,7.465639
14326,646.98,68.94,1.06,7.43284
14327,641.99,325.84,2.02,6.7369003
14329,836.57,356.69,1.55,7.023894
14330,951.11,307.57,1.3,7.219216
14331,863.77,474.63,3.32,6.198622
14337,1008.14,585.77,2.25,6.6192145
14338,924.84,601.86,1.57,7.0116587
14365,970.91,647.74,5.35,5.6800976
14370,836.06,477.04,7.9,5.2557216
14372,718.93,265.38,1.52,7.048718
14374,947.92,178.24,9.26,5.0839148
14375,837.65,67.54,1.1,7.3950963
14376,757.8,71.21,3.37,6.180446
14377,718.3,22.04,1.25,7.2567434
14378,754.7,37.7,9.76,5.0262947
14701,203.87,1018.55,1.86,6.82773
14702,91.17,983.68,6.06,5.543657
14704,6.93,928.66,7.28,5.344034
14705,181.32,891.57,6.86,5.4093494
14706,321.82,867.35,1.03,7.4680524
14707,399.33,848.08,1.07,7.427953
14709,519.08,930.7,1.0,7.4985776
14710,797.55,937.33,22.57,4.116363
14713,401.26,805.12,2.67,6.4332027
14714,375.8,704.23,25.82,3.970141
14715,493.52,709.34,1.3,7.2124696
14716,194.21,622.03,1.13,7.37205
14717,611.6,632.54,3.39,6.175464
14718,534.19,593.17,1.01,7.4896502
14719,426.64,294.83,4.35,5.90313
14757,1014.81,533.6,1.51,7.054536
14764,681.72,334.38,2.77,6.394274
14765,677.61,231.82,2.98,6.314013
14766,765.03,228.92,3.49,6.1428804
14767,661.4,198.88,2.0,6.7448506
14768,714.99,158.34,2.81,6.3778424
14770,728.89,40.35,1.31,7.206998
14771,819.41,44.2,31.32,3.7604692
15007,647.41,94.58,2.81,6.379433
15008,622.69,337.06,11.0,4.8962994
15009,946.85,145.2,3.6,6.107971
15012,918.8,347.89,1.36,7.162498
15031,397.66,371.1,1.17,7.3258805
15032,540.01,461.94,3.38,6.1786594
15033,294.13,444.3,1.99,6.754604
15034,378.54,533.76,2.17,6.6579704
15035,447.04,603.09,1.32,7.1946115
15036,345.89,686.22,1.66,6.949487
15037,530.68,724.1,7.13,5.367201
15038,487.56,866.43,1.23,7.2787375
15040,25.66,708.61,1.01,7.491421
15041,65.98,781.19,3.5,6.1398544
15043,87.92,865.61,4.87,5.7819295
15046,895.41,597.53,1.39,7.1398582
15047,993.7,680.07,1.26,7.2531524
15048,948.72,768.87,1.21,7.29412
15253,703.18,36.32,1.42,7.1189623
15254,639.31,127.34,1.34,7.1859136
15255,610.31,246.37,1.25,7.2601867
15256,709.98,276.71,1.29,7.227561
15258,942.12,196.7,3.32,6.1983304
15259,961.29,202.32,1.55,7.0236526
15260,898.79,254.71,4.26,5.9274383
15261,961.97,340.25,1.07,7.424329
15262,1014.19,364.04,1.39,7.146367
15285,185.49,554.1,1.56,7.0174837
15286,217.38,609.7,3.07,6.2813373
15287,644.89,702.47,17.3,4.404805
15288,466.28,623.02,1.18,7.320035
15289,521.13,745.37,2.4,6.5472584
15290,537.81,763.86,1.17,7.3249664
15291,18.11,617.94,1.08,7.4195247
15294,236.31,1004.26,1.56,7.020087
15295,104.38,945.73,2.99,6.310963
15499,1018.28,4.47,7.33,5.3375664
15505,714.93,63.02,1.01,7.4857345
15506,1022.72,197.91,1.16,7.3398323
15507,977.65,310.89,65.17,2.9649055
15508,855.34,256.12,1.21,7.2969184
15509,959.09,323.46,20.71,4.2095566
15510,888.59,401.01,2.68,6.43141
15511,863.61,410.51,1.47,7.085235
15523,479.49,250.44,2.77,6.3952823
15524,346.13,350.83,3.38,6.178576
15525,408.27,392.42,1.17,7.329449
15526,325.1,661.74,1.67,6.9403534
15527,600.52,502.86,1.56,7.01848
15528,838.48,572.5,1.36,7.1640134
15529,506.45,767.85,1.89,6.811664
15530,119.69,683.85,1.31,7.2065625
15531,86.79,725.07,1.07,7.4292755
15533,248.45,766.68,3.03,6.2951946
15723,603.99,207.91,9.32,5.076736
15725,995.15,305.55,3.7,6.079615
15726,869.24,418.22,1.25,7.2599263
15727,774.21,490.18,4.02,5.988941
15737,613.03,430.89,1.03,7.4655657
15738,627.85,507.67,2.46,6.522536
15739,737.84,461.37,1.61,6.9858513
15740,630.9,531.84,4.33,5.908796
15741,800.45,534.66,3.29,6.207697
15742,782.5,579.04,1.92,6.7922907
15743,571.16,677.8,1.14,7.360973
15744,519.24,724.37,1.65,6.955842
15745,79.97,623.49,1.31,7.204151
15746,112.94,687.8,1.44,7.1056557
15749,284.61,766.48,2.38,6.5563297
15751,656.18,1009.27,1.48,7.071675
15752,873.72,915.57,1.59,6.996687
15925,927.8,67.32,104.88,2.448283
15926,530.81,264.55,1.03,7.4730315
15927,567.32,305.55,1.17,7.329921
15928,870.76,202.97,4.24,5.9310455
15930,808.56,342.51,3.77,6.058276
15931,871.62,362.1,1.1,7.4003587
15932,833.37,466.56,1.72,6.910904
15939,954.71,560.54,6.34,5.495604
15943,401.59,499.05,1.49,7.0671306
15944,438.42,497.28,1.53,7.038925
15945,304.6,441.29,2.22,6.6340294
15946,281.22,524.17,1.1,7.39819
15947,675.13,407.9,2.25,6.619126
15948,822.0,572.72,1.27,7.2386255
15949,114.95,800.32,1.1,7.3922772
15951,240.06,933.92,4.52,5.8628073
15954,908.8,679.33,3.26,6.2182956
15955,738.66,682.52,1.29,7.224427
15956,726.88,777.33,4.96,5.7604303
15957,935.62,812.63,1.83,6.8413453
15958,961.74,845.28,1.99,6.752182
15962,357.11,1023.67,9.06,5.10714
16202,737.57,103.73,3.93,6.0146766
16203,824.19,121.27,1.2,7.3000674
16204,697.57,311.84,1.68,6.9397364
16208,753.42,376.94,1.37,7.1566753
16209,765.75,428.24,2.25,6.6199236
16210,997.16,382.73,3.06,6.286205
16221,355.37,336.85,7.31,5.340338
16222,382.81,454.06,1.71,6.9173455
16223,235.19,475.55,1.96,6.7719984
16224,328.7,558.49,6.19,5.5206833
16225,551.7,500.46,1.46,7.088987
16226,444.96,631.19,1.64,6.95967
16227,66.88,694.34,1.91,6.7998533
16228,14.15,824.0,1.91,6.7975264
16230,24.14,902.82,2.65,6.4428287
16231,732.62,854.06,1.02,7.4747696
16446,684.62,42.52,1.51,7.053224
16447,814.03,17.17,2.45,6.5253487
16448,721.15,191.93,1.43,7.1130934
16449,848.93,274.29,2.04,6.7276297
16450,926.68,291.81,1.54,7.0338244
16451,917.97,342.68,1.11,7.388645
16471,392.87,328.39,3.43,6.160415
16472,349.2,385.37,1.96,6.7666225
16473,629.39,413.84,2.25,6.620918
16474,579.53,531.19,1.88,6.8148465
16475,470.05,670.82,3.85,6.0369577
16476,67.2,575.48,3.17,6.246859
16477,18.11,617.88,1.07,7.4296565
16478,121.87,872.71,2.25,6.618854
16479,360.45,853.42,1.16,7.3350987
16482,908.6,612.98,19.05,4.300346
16483,896.07,844.1,44.01,3.3912315
16488,542.44,994.95,2.9,6.3442445
16668,777.88,87.85,1.21,7.294742
16669,852.27,15.2,5.33,5.6830344
16670,750.61,213.97,1.62,6.978683
16673,941.72,293.39,1.44,7.1038394
16676,782.71,387.33,2.36,6.5694685
16688,649.13,565.03,3.78,6.055819
16689,537.41,680.05,2.57,6.475328
16690,465.87,789.08,2.21,6.6382647
16691,447.68,810.87,1.59,6.994159
16697,257.98,842.74,11.36,4.8614597
16698,346.39,921.22,1.22,7.280018
16699,918.27,739.97,4.06,5.9793153
16700,980.74,714.8,4.35,5.904366
16965,961.73,53.11,11.11,4.885602
16966,688.47,182.84,3.91,6.0203633
17174,982.0,12.77,1.53,7.037695
17175,727.05,147.27,3.29,6.2062263
17176,620.01,174.11,1.19,7.308801
17177,589.29,207.67,10.7,4.9260554
17178,770.93,268.99,1.52,7.045668
17180,884.27,439.02,5.0,5.7526765
17187,976.01,569.24,1.73,6.9039016
17193,497.34,437.0,1.01,7.48532
17194,544.69,490.36,1.19,7.3098626
17195,261.34,614.12,2.48,6.5118546
17196,654.57,488.79,1.62,6.975844
17197,644.39,538.0,7.06,5.3773284
17198,444.71,603.33,1.11,7.382416
17200,139.65,894.17,2.11,6.6909847
17201,203.81,993.07,1.82,6.849179
17203,837.82,673.69,3.49,6.1432137
17204,744.07,793.5,3.28,6.2089667
17205,587.43,940.38,1.15,7.3497157
17206,773.16,898.17,2.45,6.5278063
17207,1007.73,808.11,4.63,5.8356853
17410,902.09,14.57,1.06,7.43967
17411,834.41,133.58,2.49,6.509226
17412,764.89,196.88,3.89,6.025785
17413,825.39,232.4,1.48,7.0737023
17414,655.89,238.07,1.16,7.3423667
17415,676.9,308.13,1.0,7.495261
17417,809.22,370.44,6.37,5.4898095
17435,577.76,360.05,2.79,6.387369
17436,271.54,489.12,1.79,6.865314
