star_id,x_pixel,y_pixel,flux,magnitude
14450,187.13,509.81,1.43,7.1147866
14451,490.31,518.84,3.44,6.15851
14472,34.04,518.11,1.04,7.456173
14476,44.78,688.13,2.41,6.5447416
14477,76.0,736.64,2.18,6.651675
14478,177.23,782.06,1.41,7.1288033
14479,97.19,832.82,1.79,6.8701663
14504,759.08,324.02,1.13,7.367191
14505,734.33,382.25,20.07,4.243453
14513,687.46,440.79,2.72,6.4140563
14514,664.46,495.9,1.1,7.3916836
14515,511.72,532.15,2.62,6.455401
14516,777.03,475.41,1.39,7.1463275
14517,626.11,581.87,1.53,7.0403476
14518,481.36,643.41,1.25,7.256071
14519,540.53,673.32,126.03,2.2487726
14520,515.4,679.38,1.39,7.142445
14521,593.96,701.52,3.53,6.1308193
14522,568.55,740.32,1.77,6.8785386
14523,617.12,728.11,2.31,6.5908055
14524,889.91,555.96,1.73,6.9072356
14525,715.04,719.5,1.02,7.473331
14526,587.91,785.2,2.12,6.686103
14527,555.16,829.45,4.73,5.8122067
14550,155.09,864.26,1.41,7.1292906
14551,402.31,909.1,3.86,6.034129
14552,296.33,852.59,1.19,7.3136334
14553,260.01,914.69,1.02,7.4823666
14554,310.81,960.43,1.65,6.9535847
14555,459.04,1007.43,1.05,7.444464
14556,513.08,1022.4,2.11,6.686963
14811,155.65,6.8,2.1,6.6942363
14828,533.74,67.34,95.19,2.5535128
14829,531.4,87.56,1.08,7.4154043
14830,978.17,54.92,1.15,7.3456974
14831,819.4,60.25,2.18,6.654421
14832,754.38,229.9,3.87,6.0317483
14833,301.63,238.52,3.55,6.1249337
14834,62.37,220.1,1.5,7.057754
14836,192.92,326.74,1.63,6.9664416
14837,256.63,330.04,4.77,5.802574
14838,191.48,381.01,1.74,6.89624
14839,614.1,364.14,1.82,6.8510528
14840,613.83,395.39,3.46,6.1531034
14841,356.92,468.48,1.62,6.9744086
14842,243.87,538.67,7.32,5.338473
14843,340.04,524.97,6.03,5.5491123
14844,347.83,543.94,2.44,6.53243
14845,419.37,545.9,1.15,7.3528204
14871,97.37,519.59,2.19,6.648178
14875,126.33,580.75,22.18,4.1348667
14876,109.45,664.66,1.03,7.4712725
14878,48.85,751.41,2.59,6.4649944
14899,770.48,279.25,1.51,7.0511937
14901,852.9,471.54,1.24,7.268314
14904,763.95,449.06,1.21,7.2953887
14905,746.77,508.29,77.43,2.7777147
14906,739.4,530.04,10.17,4.9814367
14907,604.77,601.31,35.8,3.6153696
14908,630.63,630.44,1.44,7.101297
14909,487.17,542.93,1.8,6.8617625
14910,530.93,624.67,2.01,6.7397957
14911,348.83,646.51,3.34,6.18907
14912,595.21,632.37,2.76,6.396706
14913,535.17,684.01,6.27,5.5071793
14914,628.36,670.43,13.56,4.6692405
14915,660.65,682.3,1.14,7.36142
14916,800.31,739.68,2.52,6.4984665
14917,996.56,646.37,4.45,5.877982
14918,888.79,849.48,1.58,7.000943
14929,876.06,896.78,1.03,7.466595
14930,798.3,946.05,2.26,6.613736
14931,941.45,982.24,1.07,7.423218
14932,850.52,998.18,1.04,7.4552646
14944,279.49,742.44,2.38,6.5588884
14945,398.57,847.2,1.13,7.3631234
14946,364.92,940.67,1.38,7.152624
14949,194.1,959.59,1.28,7.2291813
14950,210.32,994.43,1.44,7.101034
14951,227.93,1001.45,1.04,7.452355
15075,137.83,66.76,1.28,7.2329435
15080,371.48,21.19,2.14,6.676031
15081,445.22,40.51,5.11,5.72955
15083,479.25,66.31,2.15,6.6704917
15084,479.15,67.06,1.32,7.202015
15086,893.86,113.95,12.36,4.769715
15087,641.06,64.19,1.03,7.471792
15088,655.89,124.2,1.12,7.374062
15089,770.73,164.98,2.23,6.6279488
15090,190.68,146.88,2.27,6.608126
15091,133.31,193.92,2.15,6.6695895
15092,392.32,184.84,7.27,5.346692
15093,292.79,233.87,1.07,7.4224963
15094,41.95,247.88,1.08,7.416967
15095,160.52,264.02,1.7,6.9213586
15096,119.23,272.06,6.13,5.531329
15097,94.86,279.63,11.94,4.8079233
15098,466.21,327.23,2.67,6.4325027
15099,484.06,458.74,4.29,5.917894
15100,265.79,452.33,8.41,5.1875916
15101,300.44,577.63,22.4,4.1242394
15125,254.9,713.7,1.91,6.7993484
15126,39.52,777.65,6.93,5.398197
15129,11.24,856.47,1.32,7.1998286
15145,790.23,376.3,1.58,7.005922
15146,952.54,385.45,3.99,5.9969945
15150,999.95,514.06,1.1,7.398387
15154,654.51,469.48,1.11,7.388441
15155,509.29,517.41,8.51,5.1746683
15156,511.6,518.02,16.07,4.48509
15157,678.97,518.85,1.64,6.9646626
15158,807.24,484.38,4.42,5.886492
15159,783.55,595.69,2.66,6.4374723
15160,646.84,635.02,3.02,6.299583
15161,463.28,604.53,1.04,7.4612837
15162,542.78,573.38,3.16,6.2524133
15163,334.69,712.52,1.37,7.1549172
15164,450.22,683.05,2.28,6.6043477
15165,415.45,723.89,5.02,5.7483845
15166,547.26,797.57,1.9,6.8047295
15167,840.43,646.44,3.47,6.149923
15168,627.45,929.11,1.39,7.1438766
15169,665.26,941.56,1.36,7.165373
15175,921.67,882.85,1.3,7.2179465
15176,898.13,882.38,34.1,3.6682577
15177,775.15,1000.77,1.07,7.428885
15185,145.87,863.93,5.94,5.5651684
15186,292.63,846.22,1.15,7.350638
15187,405.52,852.4,1.26,7.2478123
15188,82.37,1013.88,1.17,7.333771
15195,516.98,912.3,1.09,7.4055724
15337,41.49,154.33,2.02,6.736636
15344,666.92,89.85,2.46,6.5225296
15345,748.25,81.66,1.69,6.9288025
15346,771.36,236.23,1.16,7.3360486
15347,744.21,248.74,6.47,5.472393
15348,263.12,110.48,13.7,4.6582184
15349,292.02,114.56,1.87,6.823291
15350,143.86,157.54,8.1,5.2286143
15351,244.7,266.21,2.48,6.5119185
15352,376.98,283.65,1.19,7.3092704
15354,137.26,384.55,3.25,6.219735
15355,44.12,424.67,1.01,7.489594
15356,346.35,368.39,1.25,7.2603445
15357,173.51,529.04,1.66,6.9469957
15358,249.83,480.64,3.52,6.13488
15359,303.6,633.75,2.3,6.597687
15381,99.08,560.52,1.34,7.183027
15382,2.55,640.31,9.57,5.0481014
15383,67.57,656.24,1.94,6.781123
15384,115.56,692.01,1.1,7.3993754
15385,244.62,650.2,1.15,7.3473735
15403,953.9,308.63,1.0,7.499974
15404,999.3,393.68,1.24,7.2642536
15405,863.0,495.19,1.46,7.09229
15406,876.68,493.84,19.39,4.2812915
15412,744.5,469.39,1.44,7.102404
15413,829.0,554.1,1.72,6.908649
15414,689.83,664.18,8.34,5.1974483
15415,576.7,609.98,1.01,7.4886374
15416,534.64,628.97,7.56,5.30375
15417,490.1,716.97,1.03,7.471184
15418,558.61,745.35,5.1,5.7307873
15419,831.99,606.71,2.93,6.3335085
15420,935.69,580.0,2.95,6.3267426
15422,584.67,808.87,1.36,7.1693497
15423,542.87,868.23,2.7,6.422962
15424,715.77,872.75,1.28,7.2308393
15425,690.38,863.57,9.7,5.032533
15426,713.6,924.44,1.79,6.8676276
15437,1018.27,998.88,1.25,7.2567244
15451,314.73,747.98,1.75,6.889879
15452,355.1,902.41,1.59,6.9943295
15453,58.46,994.8,1.49,7.0686984
15454,26.86,1010.63,2.46,6.5216336
15455,130.88,1007.69,3.97,6.001781
15457,327.77,1020.08,4.13,5.9601636
15535,226.88,49.65,2.88,6.3504305
15536,104.64,162.3,1.7,6.921432
15544,573.59,60.54,1.08,7.4121575
15545,476.58,136.93,1.49,7.0660577
15548,887.45,16.31,1.69,6.927393
15549,817.77,112.08,4.94,5.7661257
15550,662.01,67.25,2.07,6.712605
15551,688.02,136.23,1.25,7.2549515
15552,702.92,166.91,1.55,7.026162
15553,252.54,165.35,13.98,4.6362815
15554,238.21,266.99,1.09,7.409043
15555,6.87,429.12,1.02,7.474728
15556,115.26,345.49,1.16,7.3426337
15557,409.84,322.55,3.67,6.0890045
15558,436.42,340.54,1.63,6.9703274
15559,207.05,449.79,3.48,6.145022
15560,173.4,465.77,37.29,3.5708857
15561,165.33,467.92,1.03,7.4631557
15562,433.81,522.75,1.17,7.3264575
15563,361.81,574.98,1.04,7.4522204
15564,315.85,649.29,4.36,5.901356
15587,24.24,494.27,1.06,7.4417257
15588,10.62,548.55,1.08,7.417538
15595,202.46,765.08,1.99,6.7517867
15596,71.25,764.0,2.5,6.505072
15597,110.34,763.56,2.56,6.479884
15600,6.94,820.05,1.36,7.166251
15601,14.89,890.77,1.27,7.243065
15609,817.28,324.92,1.19,7.3087378
15610,906.01,369.21,1.08,7.413061
15611,1017.49,384.7,1.48,7.076877
15612,885.67,391.06,1.36,7.167476
15618,655.9,489.41,2.0,6.744833
15619,585.23,461.2,1.49,7.065879
15620,797.03,493.41,2.4,6.550685
15621,846.07,504.09,6.41,5.4834394
15622,399.91,657.46,1.17,7.3260436
15623,452.19,765.4,2.19,6.6495976
15624,899.02,548.68,1.53,7.040675
15625,729.27,664.05,4.72,5.8143315
15626,862.75,699.93,4.13,5.9589047
15627,551.36,890.86,4.7,5.8200016
15628,551.37,890.85,16.71,4.442832
15629,629.71,888.49,1.37,7.1606727
15630,812.32,843.96,2.7,6.420096
15639,855.22,964.71,2.94,6.328219
15646,220.73,770.9,5.26,5.6967244
15647,264.36,783.42,1.26,7.251326
15648,381.52,753.64,5.56,5.6378803
15649,285.61,794.58,1.38,7.149249
15650,301.85,980.64,2.45,6.5265994
15653,191.74,945.57,1.55,7.0222483
15654,208.79,1021.01,1.24,7.2642426
15657,516.49,1017.9,18.81,4.3139844
15774,673.68,293.44,3.11,6.2663727
15775,413.43,123.18,4.2,5.941655
15776,410.53,158.05,1.25,7.254193
15777,31.6,245.97,12.28,4.7773094
15779,14.56,367.13,1.15,7.3523364
15780,162.06,338.17,1.26,7.2473826
15781,76.4,406.94,2.8,6.3818827
15782,181.7,446.92,1.05,7.44559
15783,344.67,346.69,1.27,7.2415876
15784,447.89,451.05,4.09,5.9707565
15785,545.84,454.14,3.35,6.1882863
15786,309.44,645.26,2.07,6.710004
15817,130.81,651.59,1.65,6.956696
15818,165.62,634.8,1.75,6.893801
15821,77.95,856.9,1.7,6.9236097
15835,970.43,164.76,1.58,7.0011244
15837,884.76,325.03,1.26,7.2527347
15838,697.3,558.99,1.5,7.0620637
15839,464.11,551.95,1.91,6.795689
15840,522.86,633.13,7.54,5.30662
15841,582.3,646.39,1.42,7.115734
15842,571.2,684.3,2.2,6.6429877
15843,521.12,814.1,7.44,5.3215394
15844,953.32,703.64,1.34,7.1801653
15845,676.84,744.42,1.28,7.2343826
15846,604.37,764.96,3.05,6.288259
15847,855.37,848.16,1.75,6.8914375
15853,907.22,931.22,1.31,7.2047253
15855,940.5,1008.09,1.43,7.108226
15865,309.92,702.74,8.37,5.1930594
15866,424.7,903.43,1.35,7.175241
15867,72.95,937.32,3.55,6.124317
15868,28.24,969.39,3.44,6.160045
16040,105.69,10.51,1.96,6.768706
16049,534.07,121.0,3.66,6.0913997
16050,824.8,97.17,2.16,6.662457
16051,629.22,182.38,1.22,7.2879624
16052,577.43,217.19,1.47,7.0839357
16053,822.12,168.83,1.16,7.3370333
16054,122.07,270.62,6.01,5.553187
16055,171.71,269.47,2.29,6.6024785
16056,152.02,310.19,2.14,6.672016
16057,131.71,411.02,8.22,5.2126594
16058,101.87,455.28,1.42,7.1199965
16059,519.25,324.15,2.09,6.701671
16060,369.9,373.49,4.2,5.9419065
16061,452.25,355.31,1.15,7.3437953
16062,467.92,421.59,1.41,7.1257753
16063,505.52,430.65,1.12,7.374403
16064,511.2,481.44,80.11,2.7408419
16065,174.64,524.92,4.75,5.808224
16097,149.62,742.78,2.78,6.3908143
16120,555.03,478.73,1.13,7.369502
16121,511.78,529.77,2.36,6.5692
16122,638.76,499.57,2.55,6.484241
16123,570.89,563.55,1.27,7.242388
16124,741.4,579.77,1.42,7.1159244
16125,720.81,605.84,4.11,5.9642506
16126,526.57,564.97,3.26,6.21796
16127,482.58,594.64,2.19,6.647533
16128,445.18,628.2,5.09,5.7333937
16129,397.18,631.97,1.43,7.1101685
16130,401.05,739.2,1.6,6.990303
16131,630.34,669.26,5.69,5.61171
16132,603.04,747.38,13.92,4.6411395
16133,943.53,569.42,24.93,4.00829
16134,801.32,708.73,6.1,5.536574
16135,1000.16,680.6,1.92,6.7890773
16136,804.81,918.78,1.15,7.346335
16143,922.27,964.11,2.47,6.517604
16152,268.66,818.45,2.06,6.713014
16153,299.54,822.74,1.02,7.474014
16154,255.07,829.03,7.23,5.3518066
16155,13.24,928.01,1.58,7.004118
16156,31.69,990.44,1.01,7.492739
16159,529.46,983.42,1.76,6.8851337
16160,498.35,1010.62,30.26,3.7976506
16161,661.31,1008.88,1.1,7.394564
16279,836.93,119.83,1.05,7.452076
16280,623.95,74.21,3.53,6.130528
16281,694.3,90.41,1.23,7.273513
16282,635.98,232.82,1.03,7.465412
16283,646.95,314.79,1.03,7.4707956
16284,249.97,95.19,1.77,6.8792143
16285,174.25,377.96,1.33,7.1928906
16286,181.79,432.2,1.95,6.7754726
16287,407.09,352.27,147.53,2.0778263
16288,622.24,386.72,4.7,5.820094
16289,512.65,477.25,1.4,7.130989
16290,303.72,456.68,2.17,6.6599145
16291,321.71,474.14,3.0,6.307811
16292,241.85,469.41,2.37,6.5618143
16321,92.83,518.07,1.52,7.0434303
16325,71.81,560.17,3.53,6.1313505
16326,76.63,578.58,2.46,6.522125
16327,47.52,658.14,2.11,6.689206
16328,71.53,712.29,2.84,6.366288
16349,1001.47,214.46,1.28,7.2319474
16350,970.89,244.14,2.25,6.620251
16351,956.86,375.08,2.0,6.7464
16352,839.36,390.26,1.87,6.8199234
16354,703.87,475.41,5.46,5.6570015
16355,690.97,503.0,1.22,7.2872543
16356,756.7,528.54,1.2,7.304934
16357,603.08,597.87,1.65,6.957677
16358,509.79,572.15,2.77,6.3937335
16359,457.96,584.3,2.13,6.6812153
16360,464.9,644.83,11.01,4.8950934
16361,516.58,650.85,2.18,6.6528306
16362,519.28,683.18,3.98,6.001032
16363,600.27,724.5,1.97,6.7658625
16364,473.53,735.05,1.76,6.8844504
16365,709.2,684.43,1.11,7.3843355
16367,875.29,723.2,1.88,6.8136134
16368,561.75,792.54,1.44,7.101591
16369,671.37,846.04,1.03,7.4657226
16370,594.13,891.26,1.12,7.376506
16371,714.56,923.68,1.4,7.138081
16372,663.11,968.61,1.49,7.063942
16380,977.41,789.85,1.27,7.2410254
16389,220.48,770.79,1.73,6.9030056
16390,348.7,795.59,4.35,5.9031096
16391,465.24,860.12,2.41,6.5445495
16392,442.35,870.1,2.08,6.707173
16393,447.79,887.24,1.14,7.3554935
16394,217.05,949.48,2.86,6.3589077
16395,113.74,887.51,2.19,6.6473913
16396,147.34,934.25,2.44,6.5328255
16403,440.36,924.38,1.31,7.203663
16491,413.87,346.5,1.18,7.3188586
16492,590.15,315.01,1.24,7.270657
16493,598.99,329.73,9.9,5.010555
16494,649.9,337.28,1.06,7.4325633
16495,481.96,436.89,12.71,4.739983
16496,511.14,498.27,3.01,6.30193
16497,272.38,463.24,1.11,7.3901234
16498,339.58,597.92,1.08,7.4176836
16533,40.78,558.46,1.68,6.9374757
16541,61.38,713.32,2.11,6.68929
16543,107.11,766.2,1.52,7.0431676
16565,996.14,255.45,10.87,4.9096155
16566,899.68,201.47,3.46,6.1535773
16567,799.44,315.11,1.43,7.1119423
16568,777.8,316.17,1.96,6.770121
16569,905.16,400.43,1.01,7.4881887
16574,591.03,494.65,3.24,6.2246222
16575,645.14,516.3,1.19,7.309477
16576,646.07,631.43,1.48,7.0710025
16577,683.65,635.06,3.8,6.050684
16578,418.61,736.57,1.48,7.0736923
16579,604.94,652.97,12.07,4.7953653
16580,560.94,682.87,1.78,6.873118
16581,478.83,826.52,16.34,4.466577
16582,853.01,740.49,1.84,6.8381658
16583,830.71,743.5,24.65,4.0206532
16584,876.88,771.73,16.16,4.4789944
16585,905.79,813.71,1.02,7.4837666
16586,919.79,812.67,1.19,7.308312
16587,614.18,868.97,2.95,6.323853
16588,666.08,874.92,1.76,6.886996
16605,184.11,806.78,1.02,7.482979
16606,134.87,842.96,1.5,7.0579667
16607,428.41,822.66,3.87,6.0297456
16608,428.3,905.28,1.37,7.155867
16609,345.58,966.97,1.39,7.1434155
16610,117.17,959.27,1.16,7.33537
16611,6.73,1003.5,1.71,6.920394
16612,233.69,1009.31,1.84,6.8359995
16774,162.68,28.68,1.15,7.3443975
16776,28.74,134.43,1.38,7.1473036
16781,520.96,31.69,3.96,6.005716
16782,998.87,48.45,1.25,7.2583327
16783,851.08,97.29,6.51,5.466238
16784,849.56,109.04,6.26,5.507933
16785,817.77,112.08,1.23,7.2709684
16786,580.27,113.4,1.27,7.2436585
16787,768.12,190.73,1.55,7.0259857
16788,277.26,126.76,1.17,7.333339
16789,291.02,143.39,3.03,6.2948456
16790,225.31,225.03,1.17,7.3337913
16791,400.26,190.92,2.47,6.51873
16792,84.98,300.37,1.0,7.497479
16793,73.91,425.57,1.13,7.36313
16794,581.5,275.54,3.28,6.209527
16795,604.61,329.08,1.22,7.2816224
16796,512.43,499.26,2.33,6.5831623
16797,285.29,602.35,9.46,5.060238
16798,290.97,605.86,1.19,7.3120627
16829,77.26,514.18,1.2,7.2994657
16839,65.92,630.54,4.55,5.85429
16840,5.39,728.93,3.45,6.153897
16841,157.79,684.13,1.05,7.4507694
16842,252.94,704.88,2.91,6.3415775
16843,103.45,755.59,1.19,7.310464
16858,984.88,80.97,1.89,6.810832
16859,813.68,328.14,8.62,5.160837
16860,749.0,385.47,1.62,6.9795594
16866,1014.15,589.95,1.74,6.9016643
16867,592.25,465.79,1.13,7.3714437
16868,577.38,503.67,1.01,7.4939876
16869,562.66,565.5,6.49,5.4690695
16870,772.97,578.52,3.91,6.020232
16871,401.24,742.62,1.14,7.362303
16872,581.97,636.63,1.34,7.186184
16873,565.79,660.44,1.13,7.363391
16874,513.58,674.33,1.02,7.4811187
16875,574.79,728.37,2.84,6.3664684
16876,475.16,712.32,2.39,6.5535583
16877,459.35,814.54,2.94,6.3295145
16878,1021.49,719.13,7.5,5.3123617
16879,886.77,736.58,1.79,6.8703933
16880,645.66,770.63,1.78,6.8718987
16881,651.13,773.52,8.08,5.231286
16882,619.66,806.79,1.38,7.151146
16883,582.68,817.28,2.05,6.7219005
16884,817.46,798.7,1.46,7.088307
16885,794.61,804.53,1.2,7.2999535
16896,1020.38,947.87,1.61,6.98231
16904,285.72,784.86,1.33,7.1897273
16905,381.82,856.2,1.1,7.398864
16911,488.76,947.57,4.6,5.844163
16978,31.29,39.73,3.63,6.0998487
16979,95.06,161.85,1.54,7.030516
16984,325.32,7.68,1.25,7.256943
16985,343.21,23.81,1.23,7.27204
16986,645.65,41.12,2.48,6.512266
16987,414.77,108.68,1.85,6.829868
16988,563.72,85.13,1.01,7.4896
16990,656.43,37.13,1.86,6.8284473
16991,690.05,106.32,1.26,7.248543
16992,660.78,158.4,1.64,6.962353
16993,689.34,142.64,1.11,7.386942
16994,776.55,178.65,2.89,6.347469
16995,660.5,243.49,1.08,7.4189167
16996,698.21,237.69,1.62,6.9756594
16997,371.31,75.44,1.02,7.4732523
16998,253.77,225.0,1.4,7.1313004
16999,372.23,148.42,1.5,7.0627418
17000,309.45,240.98,2.47,6.517769
17001,121.32,191.43,1.78,6.8719516
17003,124.59,338.5,1.78,6.87587
17004,114.52,396.12,3.26,6.218145
17005,196.16,429.88,1.43,7.112049
17006,417.85,305.63,1.4,7.1328464
17007,548.59,338.5,1.88,6.8118577
17008,483.9,393.85,1.48,7.0766196
17009,433.85,448.65,1.98,6.757309
17010,516.57,437.35,2.8,6.3832126
17011,222.94,612.97,1.9,6.802736
17046,65.17,527.02,2.63,6.4500427
17051,84.64,633.77,1.74,6.8957963
17052,271.99,662.77,1.08,7.4201384
17053,66.15,765.68,1.86,6.827652
17054,79.19,817.09,2.09,6.7015643
17057,26.92,838.39,1.15,7.3465753
17074,1000.76,176.77,36.27,3.601026
17080,519.97,519.18,1.92,6.7897964
17081,756.31,523.04,9.24,5.0855536
17082,733.57,609.91,2.96,6.321882
17083,476.38,561.48,4.31,5.912883
17084,469.47,566.17,1.63,6.9689717
17085,464.12,631.85,1.65,6.958267
17086,487.28,643.45,1.88,6.8117437
17087,343.03,666.07,1.01,7.4899764
17088,611.71,678.1,5.47,5.654259
17089,536.34,775.14,1.11,7.386954
17090,810.35,611.92,3.16,6.2521524
17091,707.25,686.38,1.42,7.1196785
17092,770.42,724.53,14.78,4.5757837
17093,845.29,798.93,1.18,7.3175497
17094,917.3,814.08,1.56,7.014578
17095,762.39,776.73,1.02,7.476385
17096,747.72,814.38,1.3,7.2112327
17105,955.6,825.61,1.46,7.0894666
17109,911.19,931.73,58.19,3.0879216
17115,342.27,870.5,1.41,7.1256557
17116,342.28,888.48,1.76,6.885415
17119,474.77,981.83,1.08,7.420265
17236,115.7,133.08,3.49,6.142945
17238,597.98,10.65,1.56,7.0181155
17242,629.58,161.4,1.01,7.48606
17243,691.22,179.35,3.5,6.1386695
17244,646.85,314.79,1.28,7.2308354
17245,352.35,139.99,1.32,7.195315
17246,324.74,150.87,1.33,7.188499
17247,348.51,278.76,10.11,4.9883466
17248,40.51,328.61,6.5,5.467457
17250,169.81,369.78,2.56,6.481426
17251,482.33,201.26,1.36,7.1655765
17252,507.36,229.11,1.58,7.002312
17253,310.95,354.83,10.01,4.99893
17254,514.73,478.05,5.35,5.678608
17255,311.35,360.93,3.7,6.0789323
17256,302.4,404.72,3.62,6.102273
17257,297.89,426.61,1.58,7.0054317
17258,129.99,499.33,1.06,7.438947
17283,17.55,476.5,6.06,5.5445447
17285,30.31,552.63,1.01,7.492079
17291,83.02,579.5,1.1,7.394758
17292,104.01,588.72,1.07,7.4289727
17293,189.96,596.57,2.26,6.614207
17294,77.92,650.29,5.08,5.735034
17296,156.27,721.43,2.3,6.596107
17309,955.58,131.9,1.43,7.109888
17311,863.0,249.44,2.16,6.663814
17312,817.65,366.22,1.29,7.2213507
17313,880.25,408.82,1.08,7.418694
17314,801.29,435.59,12.76,4.735605
17318,688.47,401.88,2.29,6.6006246
17319,724.46,422.34,1.16,7.3358793
17320,564.89,497.25,1.57,7.0112715
17321,565.8,522.94,1.17,7.327372
17322,544.95,557.32,1.43,7.1082892
17323,642.09,505.0,1.37,7.162126
17324,820.24,538.36,1.02,7.48376
17325,505.49,532.1,1.4,7.1374297
17326,521.3,584.84,2.19,6.650197
17327,610.3,653.77,1.08,7.416502
17328,804.29,659.39,1.99,6.753175
17329,973.23,650.79,1.99,6.7533884
17330,1019.25,704.03,1.13,7.369385
17331,869.1,769.29,33.36,3.692016
17332,920.95,779.47,3.02,6.301347
17333,699.97,751.82,2.08,6.7031007
17334,702.27,782.99,21.8,4.15373
17335,504.79,844.32,1.25,7.254264
17336,765.4,815.93,1.42,7.117672
17337,726.91,869.53,1.2,7.302914
17338,855.43,874.22,2.54,6.4884415
17351,867.24,960.43,10.34,4.9637356
17361,137.45,824.19,1.6,6.986919
17362,54.84,916.8,1.4,7.1365857
17363,2.3,948.51,16.78,4.4379134
17475,176.18,34.2,5.3,5.6897664
17476,197.4,61.42,2.55,6.483767
17477,96.45,111.65,1.7,6.926645
17485,454.46,77.57,5.16,5.717367
17486,894.83,128.79,2.49,6.5077467
17487,829.79,188.14,3.57,6.1169224
17488,217.4,159.61,1.78,6.873147
17489,268.8,209.92,1.5,7.061561
17490,333.6,295.72,2.56,6.478888
17491,287.67,318.4,10.36,4.9612155
17492,50.5,436.43,15.28,4.539529
17493,191.43,430.62,2.38,6.5596056
17494,454.83,237.79,1.33,7.1873693
17495,367.9,376.22,1.1,7.3927784
17496,494.03,480.46,4.01,5.9929466
17497,329.02,395.59,2.28,6.603682
17498,250.11,431.16,1.31,7.2053905
17499,226.38,447.82,3.19,6.240868
