star_id,x_pixel,y_pixel,flux,magnitude
11004,72.37,244.27,1.34,7.1856647
11005,157.6,210.3,1.16,7.3352227
11007,50.21,124.65,4.52,5.863253
11008,108.03,81.46,2.43,6.5353923
11011,299.5,71.32,1.43,7.1099887
11012,332.0,34.47,2.73,6.4102983
11014,338.34,22.89,2.34,6.5750294
11240,88.95,284.52,1.02,7.4811416
11241,253.05,308.8,1.94,6.78023
11242,332.65,232.94,2.37,6.563908
11243,5.21,70.97,2.69,6.4254746
11245,110.32,51.12,2.7,6.4230547
11246,94.78,19.0,17.38,4.4000697
11247,274.05,116.65,3.9,6.0216484
11248,337.09,103.82,1.04,7.4594216
11533,133.1,353.92,1.6,6.9918275
11534,93.36,312.9,1.75,6.8937016
11535,22.23,194.09,2.3,6.5933294
11536,76.79,221.4,2.1,6.6965137
11537,167.82,225.03,31.88,3.7411165
11538,239.73,160.1,1.27,7.2398443
11539,239.77,159.48,1.98,6.7596006
11544,355.17,49.38,5.95,5.5633855
11737,500.89,28.98,1.5,7.056389
11911,677.25,51.23,2.03,6.731918
11912,697.0,57.08,1.6,6.987822
11913,690.33,178.53,1.1,7.4013777
11914,943.46,39.36,1.57,7.0071235
11916,818.0,267.56,1.24,7.2666297
11917,793.82,295.94,5.7,5.609972
11918,908.34,345.91,1.77,6.8787193
11919,408.06,165.78,1.01,7.4917045
11920,428.57,208.26,1.37,7.160509
11921,371.42,265.51,60.77,3.0407002
11922,398.25,291.57,1.21,7.295809
11923,421.78,307.97,1.68,6.9389095
11924,555.93,272.31,3.8,6.049368
11925,653.7,251.4,1.25,7.253402
11926,519.62,311.3,1.09,7.404972
11927,405.83,474.73,1.21,7.290564
11928,422.56,499.77,18.12,4.3546667
11929,785.05,455.56,2.85,6.361942
11930,639.05,500.62,1.52,7.0446215
11931,541.42,483.98,1.03,7.4674425
11944,861.84,438.31,1.11,7.3914585
11945,634.59,669.69,3.06,6.286632
11946,644.1,690.81,1.04,7.454941
11947,695.22,745.1,7.81,5.2683825
11948,969.77,739.57,1.19,7.3076124
11951,154.03,112.92,1.15,7.3462396
11952,158.06,106.02,9.09,5.103025
11962,363.85,142.85,1.43,7.1124873
12171,746.62,56.5,1.58,7.000039
12172,811.55,45.87,4.86,5.783748
12175,1011.43,24.43,1.93,6.7860584
12178,514.46,145.07,3.02,6.299466
12179,372.91,239.44,1.42,7.1226234
12180,428.16,297.84,7.8,5.2699256
12181,527.61,246.7,1.21,7.2925467
12182,510.38,280.6,5.25,5.698586
12183,442.51,319.24,1.4,7.137811
12184,505.8,373.17,2.76,6.399309
12185,287.65,302.45,6.64,5.4446554
12186,292.64,447.52,1.87,6.8215456
12187,446.33,432.45,5.87,5.578688
12188,364.8,534.6,2.63,6.4499087
12229,13.42,184.01,5.09,5.7322764
12230,128.28,117.57,1.32,7.195619
12234,18.01,36.94,1.76,6.8870296
12235,92.08,33.67,1.02,7.4828544
12238,281.98,115.9,1.74,6.8966446
12446,123.49,321.23,2.08,6.707095
12447,60.06,294.1,4.37,5.8983393
12448,170.62,213.52,2.39,6.553559
12449,248.8,138.75,4.37,5.8986197
12451,93.89,27.38,1.28,7.233671
12454,282.13,23.21,9.45,5.0616364
12455,262.91,3.66,2.14,6.674444
12456,438.6,48.2,1.11,7.39155
12457,438.91,7.81,2.23,6.6282716
12713,121.59,371.13,1.01,7.4879084
12714,48.29,173.96,7.92,5.253212
12715,195.01,176.04,1.18,7.3161864
12716,208.67,106.08,2.52,6.498595
12717,9.34,97.73,1.86,6.823723
12719,129.61,59.9,2.18,6.652114
12720,388.32,104.94,1.58,7.0044274
12721,311.17,48.21,1.42,7.119799
12723,362.12,20.25,7.77,5.2732944
12950,239.35,287.04,1.51,7.0516696
12951,127.92,171.71,1.56,7.014203
12952,150.42,153.9,5.51,5.6477556
13169,126.65,334.95,1.01,7.488037
13170,102.74,293.21,2.98,6.314589
13171,83.16,275.29,1.24,7.266558
13172,180.99,54.2,3.06,6.28564
13176,307.47,161.0,3.17,6.2470894
13177,273.73,133.44,1.51,7.0499873
13178,224.99,28.13,1.53,7.041203
13179,408.24,42.03,2.18,6.6515646
13450,83.59,316.36,1.31,7.2048435
13451,178.03,331.73,1.12,7.3725286
13452,162.84,319.19,1.01,7.494547
13453,121.2,106.04,1.17,7.3254623
13457,48.98,46.21,1.91,6.798264
13461,333.98,187.85,1.83,6.84345
13462,213.37,50.88,10.65,4.931821
13463,233.99,25.44,1.13,7.364341
13874,175.09,350.64,1.47,7.07958
13875,226.86,329.25,1.1,7.3961573
13876,79.95,133.15,1.2,7.3039265
13877,51.0,113.57,1.02,7.474284
13879,70.48,40.31,1.06,7.439383
13880,44.56,8.66,3.18,6.2438183
13883,442.51,124.27,8.45,5.1825542
13884,328.32,24.62,1.74,6.900043
13887,175.19,13.3,1.51,7.0545087
14088,799.65,15.11,1.01,7.4868574
14089,607.78,141.62,1.97,6.7626357
14090,964.48,70.8,3.32,6.198415
14092,840.24,168.8,15.23,4.5432167
14093,715.39,223.18,1.15,7.3479795
14094,390.3,202.88,1.08,7.4140744
14095,443.48,242.7,3.25,6.220591
14096,352.91,347.44,2.7,6.420996
14097,162.22,419.12,1.04,7.455212
14098,232.47,478.04,2.04,6.727114
14099,463.9,433.28,1.57,7.0092163
14100,306.13,544.11,1.2,7.3012233
14121,719.01,7.13,1.41,7.127442
14122,735.21,50.57,3.63,6.100594
14123,742.91,65.39,1.19,7.310021
14126,847.22,127.22,1.46,7.085725
14127,770.31,182.22,1.79,6.867527
14128,887.46,332.7,1.51,7.0518374
14129,521.94,136.19,1.05,7.449777
14130,404.73,174.11,1.38,7.1480513
14131,686.56,239.12,1.31,7.2105713
14132,553.93,299.69,1.19,7.315069
14133,684.41,404.37,1.79,6.869721
14134,595.17,411.21,1.99,6.754031
14135,754.12,384.92,6.56,5.4576783
14136,646.99,484.9,6.71,5.4328475
14137,632.82,503.07,1.28,7.228625
14138,737.46,504.65,12.52,4.7560234
14139,435.29,510.1,1.36,7.164304
14140,636.77,544.72,1.28,7.233231
14143,1017.72,437.01,1.66,6.9479003
14150,909.52,587.47,1.58,7.005375
14151,727.21,814.61,1.77,6.8801446
14152,652.7,844.96,7.05,5.379162
14154,1016.51,644.64,1.12,7.3780007
14156,951.06,790.17,3.31,6.2001266
14157,1007.95,789.26,1.24,7.2679634
14161,140.65,489.19,1.32,7.198921
14162,86.59,513.4,1.29,7.2213674
14166,102.79,755.6,1.68,6.935016
14167,319.99,685.22,1.95,6.776349
14168,223.35,823.57,1.23,7.278504
14169,439.3,758.79,1.7,6.9226313
14170,190.34,894.66,1.09,7.409727
14183,670.52,940.01,2.59,6.465258
14184,532.82,948.18,2.58,6.470972
14185,537.58,954.1,1.22,7.280642
14186,313.37,928.16,1.09,7.405703
14402,613.1,73.55,1.35,7.1765237
14403,702.07,44.23,1.13,7.362981
14404,657.01,185.98,1.9,6.8030114
14406,895.77,67.14,2.23,6.628768
14407,774.0,146.14,1.1,7.3979845
14408,704.06,247.32,1.07,7.422387
14409,988.87,267.26,2.12,6.6837554
14410,795.69,318.69,1.54,7.033808
14411,465.7,147.59,1.16,7.3351808
14412,581.62,134.42,1.04,7.4613996
14413,418.1,197.5,1.04,7.45867
14414,366.97,221.74,1.85,6.831275
14415,420.9,262.22,3.41,6.168859
14416,414.05,290.07,1.33,7.1915827
14417,504.85,334.88,1.11,7.382015
14418,466.47,368.32,1.41,7.1303787
14419,341.59,327.55,1.47,7.0846972
14420,224.11,369.52,1.4,7.1363955
14421,275.1,394.82,1.14,7.3581734
14422,375.39,478.73,1.23,7.271987
14423,715.59,323.25,5.03,5.7461348
14424,605.33,394.16,1.09,7.4019957
14425,710.6,499.69,1.28,7.2349696
14426,449.82,528.86,1.43,7.1094117
14427,528.21,542.06,1.17,7.329686
14428,547.35,666.96,1.79,6.870326
14431,948.91,403.78,1.69,6.9318404
14432,1016.26,388.83,1.31,7.2073913
14439,808.36,578.95,8.01,5.2413907
14440,1001.97,560.64,38.33,3.5410435
14441,922.96,704.54,1.26,7.246963
14442,904.82,704.44,1.09,7.4047594
14443,722.45,709.6,1.37,7.1594615
14444,823.63,697.81,1.78,6.8714395
14445,736.45,761.26,9.99,5.0009317
14446,622.94,832.07,1.27,7.244613
14447,745.66,854.82,2.51,6.5029416
14450,791.24,915.42,1.43,7.1147866
14452,153.36,427.03,2.28,6.6034865
14453,70.65,520.69,1.52,7.0458183
14454,229.41,516.88,5.65,5.619552
14455,48.46,677.16,1.1,7.394628
14457,355.86,634.19,2.28,6.6034336
14458,348.27,688.25,1.16,7.3346105
14459,159.65,733.52,1.66,6.9517813
14460,190.36,750.5,1.27,7.2390027
14461,382.0,796.93,4.22,5.936624
14462,95.17,846.18,1.64,6.966114
14470,454.76,900.03,1.36,7.1668043
14471,586.51,909.86,6.43,5.4798617
14472,640.15,927.97,1.04,7.456173
14796,912.13,5.65,1.22,7.286195
14798,734.71,223.17,1.03,7.468601
14799,930.49,172.72,2.29,6.6003685
14800,943.15,279.27,4.38,5.8970556
14801,904.07,285.76,5.56,5.6366916
14802,407.3,211.4,5.97,5.560013
14803,636.31,186.16,1.88,6.814074
14804,606.2,293.31,1.73,6.9023
14805,541.51,327.42,1.54,7.0318174
14806,577.53,321.45,3.64,6.0976505
14807,256.1,352.45,2.02,6.7381864
14808,192.41,447.6,1.72,6.9138913
14809,308.85,445.67,1.36,7.1674366
14810,633.01,425.31,5.69,5.6115003
14811,734.3,423.13,2.1,6.6942363
14812,474.61,525.7,1.14,7.358533
14813,538.14,536.1,1.53,7.0408773
14814,500.68,586.81,2.15,6.667131
14815,470.62,653.11,1.23,7.274484
14818,343.49,572.98,1.12,7.3812275
14819,421.36,602.74,1.1,7.3963976
14820,460.25,703.46,1.11,7.386435
14833,890.55,634.09,3.55,6.1249337
14834,655.4,632.25,1.5,7.057754
14835,568.46,765.62,2.31,6.5925303
14836,786.83,728.76,1.63,6.9664416
14837,850.87,728.6,4.77,5.802574
14838,788.39,783.37,1.74,6.89624
14841,964.31,866.85,1.62,6.9744086
14842,850.98,944.15,7.32,5.338473
14843,950.71,927.25,6.03,5.5491123
14844,960.44,947.31,2.44,6.53243
14846,34.65,508.11,1.0,7.4951086
14847,49.4,546.75,17.6,4.3859286
14850,73.75,758.08,1.03,7.4730535
14851,52.83,799.74,2.11,6.6870594
14852,300.18,701.18,1.41,7.1246843
14853,290.17,725.1,1.24,7.2706027
14854,252.14,695.37,1.24,7.2639112
14855,107.44,774.53,4.89,5.7767076
14856,51.5,841.72,1.66,6.9489594
14858,261.29,953.93,2.29,6.60183
14859,149.16,1015.19,1.81,6.8566413
14870,363.77,961.67,5.05,5.7416806
14871,702.08,927.89,2.19,6.648178
14875,733.82,990.61,22.18,4.1348667
15061,763.48,123.0,1.39,7.1439805
15062,677.95,203.68,10.38,4.959908
15064,503.72,65.97,2.03,6.730212
15065,414.96,238.95,6.83,5.4132667
15066,565.59,276.2,3.05,6.290354
15067,617.18,280.91,19.65,4.2663584
15068,527.46,335.79,1.27,7.2422276
15069,588.82,326.71,3.77,6.0597434
15070,303.1,333.37,1.8,6.8632665
15071,354.05,368.84,3.62,6.1020374
15072,583.24,416.67,1.08,7.4144745
15073,580.54,424.78,33.94,3.673236
15074,788.95,327.82,1.19,7.3134713
15075,720.22,480.82,1.28,7.2329435
15076,469.73,499.23,7.83,5.265003
15079,930.16,396.35,2.16,6.6614065
15080,946.25,415.68,2.14,6.676031
15081,1023.08,427.03,5.11,5.72955
15090,774.94,552.6,2.27,6.608126
15091,721.85,602.18,2.15,6.6695895
15092,979.67,573.95,7.27,5.346692
15093,881.29,630.08,1.07,7.4224963
15094,637.23,660.26,1.08,7.416967
15095,751.63,668.55,1.7,6.9213586
15096,711.94,678.97,6.13,5.531329
15097,688.82,687.82,11.94,4.8079233
15100,868.01,853.25,8.41,5.1875916
15101,912.66,984.37,22.4,4.1242394
15102,124.42,446.95,1.19,7.3155756
15103,213.7,586.59,7.37,5.332023
15104,149.88,681.7,4.55,5.8557577
15106,68.93,793.63,5.77,5.5978036
15107,278.86,684.17,1.01,7.491638
15108,263.29,728.43,4.09,5.970721
15109,325.0,826.05,3.17,6.246571
15110,146.81,939.27,1.19,7.3093953
15115,464.76,810.25,3.03,6.296662
15116,449.55,906.16,3.77,6.0591407
15117,435.7,939.06,1.47,7.082579
15118,425.86,996.26,5.07,5.737208
15119,593.51,903.94,6.09,5.538769
15120,534.28,959.12,1.22,7.281467
15121,454.71,1010.87,3.38,6.1791754
15318,574.23,96.05,1.22,7.2824936
15320,923.03,45.9,4.16,5.9521103
15323,858.27,198.19,3.85,6.0374975
15324,441.71,255.0,48.83,3.2783384
15325,429.61,329.08,2.02,6.736718
15326,496.71,361.94,1.11,7.390935
15327,541.41,388.77,2.25,6.6211114
15328,501.97,403.91,2.47,6.516809
15329,355.95,327.45,5.04,5.743814
15330,396.63,343.38,3.26,6.216588
15331,403.34,377.51,1.8,6.862891
15332,309.3,441.14,3.38,6.1765347
15333,310.24,559.39,1.51,7.0511293
15334,636.96,309.06,1.59,6.9952497
15335,576.24,449.55,1.26,7.247873
15336,429.64,546.02,1.99,6.7523065
15337,633.26,571.11,2.02,6.736636
15338,574.51,639.23,4.6,5.8434234
15348,843.89,511.6,13.7,4.6582184
15349,872.83,513.09,1.87,6.823291
15350,730.25,566.45,8.1,5.2286143
15351,834.95,665.4,2.48,6.5119185
15352,971.27,674.5,1.19,7.3092704
15353,589.98,694.5,1.92,6.789613
15354,734.89,789.42,3.25,6.219735
15355,646.17,833.48,1.01,7.489594
15356,945.67,762.96,1.25,7.2603445
15357,778.55,935.76,1.66,6.9469957
15358,853.41,883.23,3.52,6.13488
15360,146.74,471.92,3.32,6.196177
15362,81.83,572.17,1.58,7.0025005
15363,319.74,673.92,6.31,5.500237
15364,409.73,774.25,1.68,6.934664
15372,451.2,894.49,1.26,7.252728
15373,450.28,911.24,3.22,6.231057
15374,598.01,924.83,1.62,6.973147
15375,596.56,949.43,1.25,7.261443
15376,606.9,986.45,3.63,6.099813
15377,607.15,992.54,1.19,7.315176
15381,705.69,970.05,1.34,7.183027
15535,804.85,456.68,2.88,6.3504305
15536,693.01,573.96,1.7,6.921432
15537,553.66,492.1,1.17,7.329698
15538,572.85,501.52,2.0,6.7477245
15539,384.58,555.77,2.74,6.4043655
15540,421.35,602.71,14.55,4.5929117
15541,495.79,666.43,1.26,7.246691
15542,1002.94,290.51,40.67,3.476823
15553,836.7,565.63,13.98,4.6362815
15554,828.51,666.59,1.09,7.409043
15555,610.73,839.34,1.02,7.474728
15556,711.5,751.5,1.16,7.3426337
15557,1008.84,712.27,3.67,6.0890045
15559,807.95,852.8,3.48,6.145022
15560,774.97,870.4,37.29,3.5708857
15561,767.01,872.87,1.03,7.4631557
15563,977.83,980.42,1.04,7.4522204
15565,97.3,598.41,2.3,6.597728
15566,67.92,612.26,1.23,7.2722864
15568,371.5,710.78,1.81,6.8551702
15569,323.74,741.16,1.6,6.989157
15570,322.56,899.86,1.3,7.213256
15571,120.99,768.78,1.3,7.2135496
15572,231.8,855.7,5.51,5.6474648
15573,152.57,931.39,1.97,6.762073
15586,502.81,908.6,1.76,6.889142
15587,629.77,904.07,1.06,7.4417257
15588,618.69,959.5,1.08,7.417538
15589,424.28,1007.96,1.51,7.0521383
15590,349.45,1008.01,1.24,7.26699
15775,996.75,511.04,4.2,5.941655
15776,996.47,545.82,1.25,7.254193
15777,627.42,659.08,12.28,4.7773094
15778,574.39,784.36,1.22,7.2814384
15779,615.8,777.74,1.15,7.3523364
15780,756.93,741.82,1.26,7.2473826
15781,676.56,814.48,2.8,6.3818827
15782,782.26,850.79,1.05,7.44559
15783,942.32,740.75,1.27,7.2415876
15787,205.39,518.75,2.54,6.4869037
15788,143.6,561.31,3.21,6.2321787
15789,71.18,576.98,2.53,6.4916687
15791,7.99,725.87,1.45,7.0966287
15792,305.54,615.22,1.76,6.8874097
15793,411.0,713.25,2.13,6.6814837
15794,402.38,730.76,3.59,6.1127086
15795,401.85,775.48,5.6,5.6294947
15796,148.71,883.22,1.8,6.861152
15797,206.74,915.73,1.49,7.068223
15798,169.81,951.92,2.22,6.632458
15799,277.16,900.35,1.92,6.7924876
15810,434.47,887.09,1.26,7.2488003
15811,357.13,944.21,10.72,4.9240804
15812,458.35,970.66,1.31,7.2045474
16024,589.07,2.48,1.3,7.214649
16025,602.95,57.68,1.34,7.1797066
16026,711.38,79.96,1.16,7.3426757
16029,905.97,58.94,3.15,6.254208
16030,965.4,61.39,1.08,7.411439
16031,847.36,326.89,1.29,7.225223
16032,387.6,217.8,5.72,5.606254
16033,580.69,172.87,1.48,7.0717707
16034,458.55,320.31,1.18,7.3239717
16035,497.29,364.9,3.84,6.0388002
16036,274.39,298.24,3.02,6.298564
16037,391.63,325.46,2.45,6.5285435
16038,319.06,458.69,1.28,7.2347684
16039,309.03,525.31,2.4,6.5504246
16040,687.45,431.3,1.96,6.768706
16041,588.56,532.46,1.13,7.365378
16042,559.94,671.96,1.29,7.227473
16043,499.56,738.52,5.51,5.6472335
16047,982.24,324.8,2.49,6.5083895
16054,714.61,677.39,6.01,5.553187
16055,762.86,673.21,2.29,6.6024785
16056,745.65,714.57,2.14,6.672016
16057,730.73,816.28,8.22,5.2126594
16058,703.53,862.16,1.42,7.1199965
16060,970.73,767.03,4.2,5.9419065
16065,779.46,931.44,4.75,5.808224
16066,80.39,576.0,1.46,7.085822
16067,244.14,640.06,1.0,7.4990277
16069,27.47,747.8,34.33,3.6608422
16071,264.58,765.45,1.82,6.851881
16072,439.55,698.35,1.79,6.869939
16073,352.88,736.8,2.7,6.42335
16074,414.59,799.76,1.78,6.873658
16075,339.14,806.02,1.82,6.850463
16076,110.82,905.71,4.22,5.9360056
16077,194.9,883.02,2.34,6.57801
16078,257.46,955.63,7.65,5.2909684
16079,259.41,962.07,1.37,7.1544857
16080,131.85,991.66,2.24,6.6260114
16094,433.77,881.21,1.5,7.0619683
16095,347.75,905.34,7.84,5.264415
16096,380.8,904.05,3.43,6.1631103
16256,542.69,26.73,1.29,7.225006
16257,737.61,132.36,5.35,5.6800327
16258,674.9,173.28,2.64,6.4451447
16259,728.91,241.08,1.11,7.3819995
16260,732.63,253.86,2.55,6.483061
16261,984.84,249.65,9.89,5.0120945
16262,481.49,189.89,1.65,6.9559402
16263,387.07,192.09,2.59,6.468442
16264,482.66,385.07,2.23,6.6285644
16265,343.8,290.36,3.13,6.2598243
16266,248.83,434.94,1.19,7.310241
16267,387.72,375.09,1.7,6.9219313
16268,388.55,376.31,2.06,6.713544
16269,735.36,312.96,1.55,7.0209074
16270,667.47,364.02,1.9,6.803867
16271,595.48,379.97,1.58,7.000862
16272,482.23,529.1,1.19,7.313258
16273,505.32,577.5,7.78,5.2726693
16277,1021.91,291.3,4.57,5.8496246
16284,830.02,498.03,1.77,6.8792143
16285,771.08,781.09,1.33,7.1928906
16286,781.55,835.74,1.95,6.7754726
16287,1008.34,743.13,147.53,2.0778263
16290,907.56,856.38,2.17,6.6599145
16291,927.6,874.03,3.0,6.307811
16292,844.53,871.82,2.37,6.5618143
16293,165.32,441.08,1.74,6.896068
16294,148.34,479.98,1.57,7.0128202
16295,10.81,528.91,1.34,7.1825037
16296,56.54,527.39,2.46,6.5230017
16297,3.43,564.16,1.89,6.806853
16298,236.9,508.59,1.36,7.1673903
16299,171.26,591.14,1.94,6.779404
16300,254.99,582.92,1.57,7.011905
16301,248.09,611.31,1.34,7.1817336
16305,276.02,696.21,8.19,5.216747
16306,223.82,687.51,1.56,7.019695
16307,410.94,805.12,3.55,6.124016
16308,49.88,945.38,9.87,5.0144424
16309,192.37,977.33,2.31,6.590948
16320,434.47,887.1,1.56,7.014049
16321,697.54,926.44,1.52,7.0434303
16322,351.65,987.98,1.02,7.474912
16325,678.75,970.22,3.53,6.1313505
16326,684.31,989.16,2.46,6.522125
16491,1015.06,736.78,1.18,7.3188586
16497,875.51,864.35,1.11,7.3901234
16498,955.77,1005.6,1.08,7.4176836
16499,176.76,454.6,1.22,7.283243
16500,123.29,491.72,1.14,7.3543386
16501,143.59,561.32,1.04,7.4567575
16502,247.07,571.02,1.17,7.331478
16503,163.81,625.26,1.73,6.902791
16504,119.83,731.56,4.39,5.8933606
16508,392.81,690.03,1.03,7.468679
16509,252.92,718.86,5.69,5.611368
16510,305.02,800.25,1.83,6.845183
16512,230.56,886.24,1.3,7.217176
16513,262.97,910.54,1.94,6.780762
16514,291.15,938.67,1.13,7.3720946
