star_id,x_pixel,y_pixel,flux,magnitude
11129,493.02,978.7,1.93,6.78791
11130,344.76,761.32,1.71,6.9187436
11131,846.78,815.19,1.04,7.4532084
11132,466.96,708.01,18.74,4.318301
11133,417.18,626.13,2.52,6.498155
11146,24.56,644.19,1.2,7.3014507
11147,280.24,684.94,2.02,6.7381396
11148,215.87,669.79,1.84,6.840335
11149,119.91,674.01,6.75,5.4267626
11152,342.71,597.48,2.02,6.7349925
11153,240.43,574.34,1.5,7.0562606
11154,360.33,454.67,4.18,5.9470086
11155,149.69,476.96,1.24,7.270051
11156,174.38,403.79,1.33,7.193043
11163,6.94,242.56,1.01,7.489
11168,988.26,786.59,2.02,6.7382927
11174,846.3,727.76,1.51,7.049597
11175,942.36,787.24,1.33,7.1886196
11176,734.01,555.36,4.58,5.847972
11177,816.55,572.68,1.19,7.3153334
11193,997.1,114.61,1.26,7.252585
11202,509.15,421.11,1.45,7.0989738
11203,417.75,371.01,1.36,7.166918
11204,581.71,350.05,1.94,6.7790728
11205,359.6,241.48,1.02,7.477913
11206,849.36,155.7,1.26,7.251798
11207,725.12,70.55,1.67,6.9450727
11374,170.07,903.88,2.05,6.719523
11378,272.29,919.07,10.54,4.9424787
11379,246.36,863.53,1.84,6.8388
11380,280.1,740.54,3.9,6.023307
11381,466.2,644.21,1.2,7.301453
11382,523.83,634.05,13.67,4.66057
11383,514.42,522.06,4.07,5.975961
11415,885.14,782.62,32.64,3.7154613
11416,907.52,723.96,41.53,3.4539876
11417,780.59,698.73,2.64,6.443975
11418,744.63,616.29,1.46,7.0858064
11419,617.57,538.56,1.9,6.8018546
11420,760.32,431.15,1.49,7.0688944
11421,1014.24,533.58,1.49,7.064742
11422,951.66,437.44,2.06,6.712735
11423,817.19,384.01,1.93,6.78491
11439,338.3,348.35,1.1,7.400686
11440,241.96,109.67,1.41,7.1306405
11441,478.32,91.54,1.32,7.202559
11444,7.56,20.27,3.71,6.0770545
11445,203.53,47.88,3.31,6.201087
11446,240.35,59.81,1.55,7.025082
11673,149.85,850.63,1.51,7.055906
11674,400.25,776.74,1.22,7.280015
11675,574.41,818.73,1.12,7.378889
11676,684.96,703.16,1.34,7.18121
11677,515.25,714.37,3.09,6.274459
11678,382.0,723.3,1.02,7.474566
11691,81.26,788.59,1.07,7.4266133
11692,169.93,791.76,1.11,7.390976
11693,75.27,394.1,1.04,7.454522
11694,90.7,246.09,29.21,3.8363445
11823,180.37,886.96,1.06,7.433819
11824,659.58,905.41,1.62,6.9746723
11835,138.42,733.62,1.56,7.019633
11836,202.44,705.65,2.27,6.6113973
11837,140.92,646.68,1.31,7.2051682
11839,389.39,587.71,2.0,6.7449102
11840,358.07,491.38,1.87,6.821186
11841,294.83,445.86,6.01,5.5534434
11842,287.3,380.86,1.79,6.8671217
11843,115.39,492.32,1.07,7.426827
11844,185.15,416.78,1.11,7.386475
11850,919.48,849.31,2.1,6.696319
11851,1020.42,759.18,1.07,7.423929
11855,886.14,576.12,1.08,7.4202304
11856,892.89,562.02,2.47,6.5182376
11858,1014.61,497.01,1.26,7.249012
11859,963.73,387.18,1.18,7.315715
11869,972.96,179.54,29.35,3.8308668
11877,681.0,347.44,2.02,6.739025
11878,518.35,277.12,26.94,3.9241753
11879,416.33,239.12,1.14,7.357343
11880,337.05,133.75,1.98,6.756403
11881,612.94,266.4,2.31,6.5906873
11882,722.83,217.84,4.52,5.8621016
11883,586.31,191.56,11.01,4.895734
11884,724.38,131.61,1.88,6.816487
12080,392.7,646.38,1.33,7.188547
12081,601.79,702.84,1.02,7.4742904
12082,615.47,606.97,7.94,5.2510657
12098,164.06,779.57,1.2,7.3043427
12100,79.68,520.34,3.4,6.172615
12101,9.81,449.55,2.29,6.5987782
12102,387.66,468.14,1.7,6.921293
12103,49.07,368.92,1.46,7.0883193
12120,854.97,648.54,2.46,6.5211315
12122,896.45,634.27,6.01,5.552912
12123,774.27,548.18,2.02,6.7367063
12126,882.22,398.35,41.72,3.4492388
12127,784.96,302.37,1.23,7.2774587
12145,628.76,393.13,28.54,3.861429
12146,560.93,386.76,1.59,6.9995866
12147,482.56,84.01,1.12,7.3806915
12148,508.96,87.26,1.14,7.362204
12353,45.65,1010.84,1.28,7.233849
12357,893.73,979.25,1.33,7.1897645
12358,574.02,929.01,4.31,5.914436
12359,339.88,967.98,2.31,6.591632
12360,786.59,912.48,3.57,6.1192307
12361,726.07,777.7,1.6,6.9881105
12362,722.07,770.2,3.36,6.1847744
12363,495.76,718.55,48.18,3.2927852
12364,610.36,731.47,5.89,5.57397
12377,68.31,689.36,1.88,6.813367
12380,340.03,408.46,2.4,6.548932
12382,170.21,229.13,1.3,7.21915
12396,862.6,690.67,6.48,5.470503
12397,564.83,492.14,2.39,6.556038
12398,677.85,498.25,1.47,7.082505
12400,827.58,330.77,1.21,7.2956414
12418,488.71,439.77,1.3,7.213268
12419,571.57,441.08,3.06,6.2873263
12420,333.58,131.59,1.9,6.805684
12421,311.62,100.47,1.21,7.296359
12422,731.68,324.03,1.9,6.8015256
12423,732.33,80.99,1.26,7.25224
12575,409.58,994.01,3.07,6.282819
12576,548.2,998.97,1.33,7.1891265
12577,358.68,981.87,2.83,6.369294
12578,597.05,896.67,2.13,6.678641
12579,402.14,628.24,2.81,6.377454
12580,496.93,615.94,9.2,5.0900393
12581,442.48,596.15,5.47,5.654861
12586,40.33,821.83,4.36,5.9024234
12596,100.24,593.54,2.59,6.4665956
12600,404.24,554.46,1.7,6.9214053
12621,756.72,653.37,2.85,6.3626
12622,724.56,645.01,1.42,7.1202183
12623,793.91,473.79,4.0,5.9940414
12624,714.72,440.32,5.96,5.56184
12627,895.53,466.99,2.24,6.626176
12628,842.1,406.47,1.04,7.461925
12629,972.6,405.37,2.16,6.6624274
12630,910.31,338.0,1.56,7.016142
12645,539.9,350.83,1.62,6.9739017
12646,758.27,173.39,1.15,7.347116
12647,564.24,96.63,1.25,7.2610087
12836,615.54,997.78,1.33,7.190429
12837,441.71,816.3,5.17,5.7160897
12838,753.92,929.48,1.06,7.4341307
12839,722.69,879.01,2.7,6.4206176
12840,563.28,832.51,2.55,6.4820366
12841,516.58,609.65,1.52,7.047398
12857,108.6,667.15,1.14,7.356182
12858,259.45,632.05,2.41,6.544243
12862,325.44,512.65,1.0,7.4956145
12863,93.27,327.82,6.5,5.467689
12864,78.28,242.76,1.11,7.387816
12869,3.76,269.95,2.6,6.463
12874,979.42,852.81,1.8,6.8619704
12879,899.6,726.33,1.26,7.250415
12880,602.52,475.73,5.05,5.7409463
12881,826.33,502.43,5.38,5.673884
12883,863.15,260.97,1.43,7.113918
12884,945.06,253.7,1.12,7.376097
12891,184.19,168.94,1.14,7.362045
12892,394.91,230.4,1.18,7.3217645
12893,320.52,41.35,4.45,5.8792214
12894,369.21,26.61,1.05,7.450837
12905,915.36,122.02,5.84,5.583681
13071,685.45,1010.11,10.86,4.91047
13072,548.68,969.59,3.13,6.2619576
13073,262.19,917.15,2.12,6.6818137
13074,621.29,925.68,6.59,5.453194
13075,875.81,834.05,17.33,4.4027934
13076,502.93,713.72,1.23,7.2755566
13079,24.67,914.04,12.51,4.7570086
13080,77.84,889.07,9.73,5.0295434
13086,206.69,529.98,4.66,5.8282995
13087,341.81,458.26,1.11,7.383655
13088,121.83,503.69,1.78,6.8758206
13090,187.81,233.14,1.02,7.4753036
13106,903.04,782.24,2.84,6.3675013
13107,940.16,721.51,1.67,6.9454665
13108,644.61,621.25,1.4,7.1371756
13110,742.37,362.98,1.19,7.314615
13111,740.64,352.72,2.33,6.583221
13112,854.31,325.49,13.83,4.647561
13128,617.16,367.65,1.74,6.9005165
13129,269.47,158.3,4.2,5.9420376
13130,666.89,262.92,4.44,5.8814363
13131,721.47,222.68,1.24,7.265363
13132,531.53,115.5,2.18,6.6542807
13133,191.39,111.57,1.61,6.9856987
13134,169.71,10.08,1.23,7.2783737
13285,128.25,987.91,1.04,7.4603486
13286,119.25,968.71,3.99,5.9973717
13291,942.96,998.6,1.85,6.8293486
13292,912.13,987.85,2.35,6.5732727
13294,388.9,1016.82,1.84,6.8350415
13295,370.89,979.78,1.42,7.1229053
13297,385.1,842.91,4.97,5.758081
13298,352.53,790.15,3.0,6.307263
13299,748.89,895.37,2.4,6.549903
13300,718.42,883.64,1.24,7.265025
13301,495.05,607.0,1.78,6.871397
13316,65.08,622.67,1.28,7.23034
13317,306.97,631.92,1.09,7.4053445
13318,332.17,612.32,2.16,6.6642146
13319,360.25,576.3,1.79,6.864945
13320,394.66,465.18,2.68,6.4287767
13321,436.76,488.84,1.88,6.812165
13322,94.2,256.3,5.68,5.613682
13340,871.72,772.08,1.31,7.2068253
13341,845.4,674.66,1.95,6.773884
13342,1022.57,679.07,5.36,5.6779575
13343,764.12,482.3,2.33,6.5799475
13344,957.86,437.96,8.52,5.1739836
13345,768.02,339.5,1.7,6.923033
13346,1001.22,377.9,16.28,4.4705973
13358,950.33,206.65,32.95,3.7052495
13364,427.82,347.0,1.07,7.4253874
13365,157.13,185.05,2.74,6.4073553
13366,715.89,275.93,1.3,7.2164564
13367,514.23,122.66,2.03,6.7296124
13368,88.33,54.92,1.29,7.2235856
13590,904.45,888.98,6.0,5.5541325
13593,706.39,978.46,1.0,7.4960895
13594,741.97,952.98,1.48,7.0741086
13595,786.3,939.91,3.08,6.2769713
13596,548.84,824.48,1.5,7.0586295
13597,676.61,785.33,1.53,7.038962
13598,700.73,786.6,1.31,7.2103686
13604,23.64,796.66,1.18,7.3182774
13613,93.8,529.58,1.4,7.130926
13614,28.94,511.82,1.02,7.475086
13615,370.11,449.14,5.13,5.725219
13616,189.53,403.93,4.16,5.952916
13619,19.92,184.81,1.05,7.448432
13739,82.71,900.32,1.22,7.2850766
13748,792.28,966.07,2.84,6.368575
13750,875.47,1000.89,3.37,6.1806397
13751,865.12,988.09,10.49,4.9478116
13753,419.49,997.13,1.16,7.3357296
13754,280.03,855.28,1.5,7.0583625
13755,388.93,780.25,21.93,4.1474133
13756,657.35,770.8,1.11,7.388753
13757,572.87,620.37,5.61,5.6269436
13758,558.21,578.98,1.75,6.8923526
13776,160.69,764.69,1.74,6.8973174
13777,17.81,608.69,1.7,6.9269714
13782,6.85,424.79,1.21,7.29656
13783,447.16,466.5,1.07,7.4269285
13784,69.31,416.42,1.0,7.497319
13800,1009.4,647.21,1.08,7.4139576
13801,909.45,604.34,1.36,7.163431
13803,846.9,436.38,1.37,7.1600842
13804,831.99,414.95,1.54,7.0341535
13805,867.88,399.76,1.68,6.934039
13806,963.52,341.34,1.31,7.2103004
13808,897.75,296.67,1.06,7.4339585
13820,562.96,345.78,1.14,7.359015
13821,291.44,266.2,1.01,7.490332
13822,370.88,228.54,4.32,5.910564
13823,336.26,229.88,10.52,4.9451966
13824,240.93,194.08,2.51,6.5027018
13825,352.72,70.48,1.49,7.0689363
13826,613.26,228.72,2.31,6.591432
13827,684.3,177.72,4.14,5.9586873
13839,885.58,139.94,4.98,5.756967
13998,458.87,884.95,2.82,6.3730917
14014,227.3,645.43,1.66,6.9506407
14015,209.26,636.77,9.69,5.0347004
14017,255.68,551.0,1.13,7.364453
14018,124.18,400.99,2.55,6.481645
14019,169.57,385.74,1.15,7.3465075
14020,30.99,270.4,1.51,7.0525923
14030,983.0,883.06,1.29,7.225351
14036,607.95,436.79,2.87,6.3565006
14039,819.07,297.93,1.39,7.1398687
14058,440.53,285.48,1.05,7.45048
14059,554.06,269.86,3.28,6.2109003
14060,259.06,151.01,1.66,6.948407
14061,359.11,67.84,3.02,6.299694
14062,332.87,67.33,1.39,7.141856
14063,637.57,160.61,2.47,6.5195527
14331,134.16,88.58,3.32,6.198622
14336,586.26,89.81,3.17,6.247775
14337,273.06,211.77,2.25,6.6192145
14338,190.9,223.35,1.57,7.0116587
14339,450.63,280.38,9.83,5.0184383
14340,557.08,508.77,18.63,4.324624
14341,627.18,494.38,1.68,6.934949
14342,752.98,549.85,3.8,6.0502934
14343,796.64,469.2,10.81,4.915504
14344,744.77,396.13,1.65,6.953653
14345,988.39,466.58,3.47,6.150306
14346,913.2,435.68,1.47,7.081235
14364,583.62,351.67,3.16,6.250345
14365,234.19,271.51,5.35,5.6800976
14366,411.79,197.43,1.3,7.2174325
14367,629.5,174.64,1.16,7.3415165
14368,575.51,134.02,7.47,5.3171635
14369,793.37,232.47,2.24,6.6236677
14370,105.49,88.86,7.9,5.2557216
14371,301.46,10.54,3.49,6.1414127
14381,830.34,79.99,13.57,4.668523
14676,123.56,941.59,1.66,6.952878
14677,147.88,928.29,2.93,6.331738
14684,896.1,922.76,1.63,6.968491
14686,386.01,1007.6,1.93,6.783393
14687,594.06,1021.6,3.2,6.2385783
14688,316.69,937.78,3.2,6.236681
14689,474.08,875.37,17.53,4.390705
14690,426.63,821.64,1.53,7.0359397
14691,290.74,801.44,1.44,7.1056714
14692,346.32,817.19,51.21,3.226718
14693,391.4,760.01,1.31,7.2077065
14694,554.6,838.46,2.17,6.660071
14695,806.53,902.5,2.24,6.626718
14696,439.8,745.59,1.52,7.0444145
14710,51.92,552.63,22.57,4.116363
14711,384.93,616.16,4.18,5.946429
14712,284.27,514.2,3.87,6.031927
14722,989.56,784.45,6.63,5.4460373
14728,1013.34,745.16,7.01,5.385575
14729,774.75,574.21,3.79,6.052721
14730,640.06,440.93,1.09,7.408354
14732,787.65,291.71,25.48,3.9845803
14733,1020.76,387.83,3.33,6.192444
14734,1021.39,354.85,1.7,6.9224033
14735,918.54,197.45,5.71,5.6089835
14746,994.08,198.79,1.54,7.0343943
14754,376.13,366.78,1.41,7.1248207
14755,510.22,237.39,1.47,7.0785227
14756,555.17,224.01,1.14,7.3538823
14757,282.0,160.0,1.51,7.054536
14758,384.47,208.36,4.12,5.962865
14759,683.97,319.16,25.14,3.9992578
14760,659.39,170.73,1.16,7.339548
14761,874.98,179.54,1.12,7.3771625
14762,513.74,108.43,3.02,6.298607
15022,895.64,67.31,8.27,5.206147
15024,491.66,99.13,1.04,7.4607253
15025,406.48,108.36,1.21,7.294045
15026,396.14,184.17,1.09,7.409839
15027,353.99,205.07,1.14,7.3546786
15028,712.21,190.12,1.09,7.4022894
15029,738.52,286.91,1.13,7.3676867
15030,428.86,333.47,1.39,7.143434
15046,161.7,217.36,1.39,7.1398582
15047,254.77,304.35,1.26,7.2531524
15048,207.47,389.84,1.21,7.29412
15050,19.55,843.38,1.2,7.3023825
15051,82.67,843.03,1.06,7.435335
15272,967.05,64.21,2.93,6.332281
15273,540.14,142.04,1.19,7.309398
15274,506.16,151.86,7.21,5.3550773
15275,312.87,101.38,6.59,5.453004
15276,727.43,91.17,1.65,6.954871
15277,611.66,156.15,3.6,6.108403
15278,676.31,169.36,1.64,6.964305
15279,606.01,198.26,1.4,7.136866
15280,587.78,237.73,2.49,6.5085044
15281,732.26,322.07,2.08,6.7050796
15282,488.09,248.63,5.34,5.681846
15283,450.89,303.95,1.28,7.2300134
15284,589.02,329.79,7.3,5.3416977
15510,162.37,13.46,2.68,6.43141
15511,136.34,21.13,1.47,7.085235
15518,486.92,141.08,1.16,7.3393245
15519,668.65,199.07,1.58,7.0002627
15520,415.47,383.16,1.8,6.859186
15521,405.99,407.02,1.24,7.262896
15522,528.62,363.04,1.85,6.8322096
15528,104.78,188.42,1.36,7.1640134
15726,141.86,29.8,1.25,7.2599263
15727,40.19,97.74,4.02,5.988941
15730,855.47,21.7,1.43,7.11197
15731,977.48,32.95,1.51,7.049531
15732,910.07,59.31,1.29,7.2203407
15734,478.32,157.17,2.1,6.6933804
15735,423.24,245.23,2.5,6.505028
15736,816.92,132.82,22.34,4.1271706
15739,2.02,63.91,1.61,6.9858513
15741,66.54,146.58,3.29,6.207697
15742,46.44,191.74,1.92,6.7922907
15752,128.61,531.17,1.59,6.996687
15760,29.38,922.21,4.88,5.779827
15766,1006.95,109.27,7.84,5.2645917
15767,982.26,188.38,1.47,7.0809894
15932,103.05,77.61,1.72,6.910904
15938,379.93,21.15,1.67,6.9440613
15939,222.16,183.34,6.34,5.495604
15940,755.35,79.88,1.04,7.455683
15941,604.9,259.58,2.83,6.372274
15942,753.12,289.01,2.59,6.465639
15948,87.78,187.63,1.27,7.2386255
15954,171.91,300.33,3.26,6.2182956
15957,192.97,432.12,1.83,6.8413453
15958,216.85,463.9,1.99,6.752182
15959,338.44,626.13,14.46,4.59977
15961,259.65,679.42,1.53,7.0416594
15965,985.93,118.12,3.89,6.026394
15971,707.02,492.67,1.08,7.417245
15972,863.87,537.59,1.45,7.093362
15976,960.03,625.46,1.18,7.3226175
15983,520.57,530.62,4.75,5.8073387
15984,448.08,666.95,1.32,7.1954336
15985,227.74,763.93,1.17,7.3308268
15986,340.25,854.88,1.38,7.1495256
15987,399.44,911.64,1.66,6.9497786
15988,713.16,722.81,2.35,6.5741196
15989,733.89,895.92,2.24,6.624008
16209,32.89,30.82,2.25,6.6199236
16210,272.11,4.71,3.06,6.286205
16217,334.09,64.41,1.55,7.027522
16218,649.94,282.98,4.76,5.8068886
16219,485.03,396.44,1.36,7.162463
16220,503.72,452.12,4.14,5.958396
16232,325.46,361.79,2.18,6.6548834
16237,926.47,178.52,1.05,7.444247
16242,944.12,252.74,2.17,6.6602726
16243,776.56,358.85,1.19,7.3114533
16244,993.88,363.83,1.08,7.41454
16245,727.73,435.88,1.4,7.13531
16246,640.49,494.77,1.48,7.0713644
16247,791.12,545.45,1.76,6.8877997
16248,856.46,708.95,1.06,7.4349113
16460,975.78,48.38,2.65,6.4429803
16462,609.06,11.76,2.33,6.582611
16463,592.19,65.4,2.13,6.6782007
16464,296.63,108.23,4.17,5.9503217
16465,588.42,124.69,6.8,5.4193363
16466,835.58,204.13,1.73,6.9033294
16467,390.69,316.36,2.49,6.509976
16468,551.42,336.73,1.34,7.1843014
16469,564.85,383.34,1.43,7.1109805
16470,556.3,462.89,1.06,7.4388447
16482,174.3,233.72,19.05,4.300346
16483,153.13,462.18,44.01,3.3912315
16485,45.97,661.47,1.15,7.349939
16486,250.05,633.47,1.33,7.193655
16487,223.57,658.39,1.04,7.460874
16683,382.8,155.71,3.97,6.0030136
16684,314.21,260.72,2.05,6.7204247
16685,686.54,185.13,1.41,7.125958
16686,658.28,197.68,1.32,7.197305
16687,604.05,399.17,1.63,6.9674087
16699,178.9,360.76,4.06,5.9793153
16700,240.74,337.93,4.35,5.904366
16701,98.08,637.32,6.05,5.5451403
16707,1013.54,156.71,2.01,6.7407475
16715,1003.41,399.61,2.25,6.6214867
16716,953.0,465.84,1.93,6.7857904
16717,767.24,409.02,21.29,4.1796565
16718,680.15,545.12,1.72,6.9086385
16720,980.62,764.4,1.34,7.183243
17180,156.49,53.03,5.0,5.7526765
17185,919.8,59.18,1.36,7.16306
17187,242.67,193.39,1.73,6.9039016
17188,330.88,182.09,1.11,7.3872824
17189,649.96,197.33,2.24,6.6248565
17190,745.77,241.74,6.36,5.490694
17191,604.27,275.76,1.89,6.806792
17192,538.08,348.85,2.23,6.6289043
17203,100.75,291.79,3.49,6.1432137
17206,28.15,514.44,2.45,6.5278063
17207,262.31,428.84,4.63,5.8356853
17428,847.26,14.82,1.12,7.3810773
17429,1003.66,30.82,3.56,6.1224074
17430,377.19,30.38,2.18,6.65389
17431,684.88,5.91,3.29,6.2081504
17432,376.77,300.89,1.12,7.374729
17433,481.86,324.87,1.38,7.1483088
17434,626.31,384.35,1.03,7.4674044
17439,39.8,174.39,30.6,3.7855816
17658,232.45,25.06,5.48,5.6529603
17669,805.66,28.55,5.46,5.65663
17670,790.8,52.59,1.08,7.4212823
17671,353.52,8.44,1.01,7.4892225
17673,349.86,39.82,1.19,7.3066936
17674,303.84,148.87,1.36,7.1628623
17675,420.24,188.47,1.25,7.255641
17676,687.86,52.5,2.42,6.541514
17677,750.4,79.47,1.75,6.8921256
17678,357.22,377.08,2.53,6.492571
17884,74.66,48.54,1.73,6.906432
17885,182.32,108.37,1.43,7.111637
17896,794.7,79.63,4.71,5.817464
17897,893.29,139.05,1.28,7.2353206
17899,519.7,150.89,4.07,5.9771214
17900,531.33,162.09,1.42,7.122591
17901,333.41,38.63,11.48,4.8497767
17902,338.98,357.62,1.79,6.86709
17915,22.63,340.93,1.32,7.2013917
17917,289.56,582.68,1.17,7.332523
17918,181.96,576.72,13.2,4.698662
17919,209.19,590.65,1.69,6.932464
17921,180.86,755.66,1.28,7.2344384
17925,935.03,337.3,14.14,4.6237364
17926,1000.0,278.71,2.96,6.323278
17942,588.37,436.02,2.17,6.658434
17943,537.73,409.1,2.13,6.6780066
17944,537.29,407.57,1.26,7.2450953
17945,500.67,279.59,1.39,7.142595
17946,492.0,204.24,3.01,6.3049245
17947,340.67,296.01,3.19,6.239568
17948,437.26,236.67,1.12,7.376457
17949,366.91,152.96,1.74,6.8975463
18141,156.53,53.07,5.0,5.751549
18148,791.69,76.85,1.26,7.247662
18149,898.02,103.75,5.65,5.619176
18151,454.57,88.02,2.07,6.7103486
18152,338.34,201.52,1.55,7.0270333
18153,591.62,188.57,1.07,7.426192
18154,773.2,162.38,1.31,7.2041225
18155,461.32,405.46,3.58,6.114495
18169,893.55,831.21,26.92,3.924721
18170,793.91,603.51,1.21,7.2957034
18185,987.16,141.41,1.13,7.362954
18190,581.1,412.33,10.08,4.9912047
18191,521.57,366.36,1.28,7.233908
18192,549.81,229.82,1.87,6.8185782
18193,654.64,155.04,19.36,4.282568
18194,782.74,184.7,1.21,7.294571
18195,56.66,24.88,1.11,7.3830943
18380,110.08,94.93,2.04,6.723432
