star_id,x_pixel,y_pixel,flux,magnitude
1359,703.41,127.75,1.67,6.940108
1360,589.1,130.19,1.32,7.2005315
1361,583.7,180.8,1.47,7.0847926
1362,593.55,188.86,1.67,6.9422827
1363,704.16,177.01,1.15,7.348462
1364,636.93,285.16,1.12,7.3725643
1365,432.95,350.26,6.09,5.538429
1366,488.03,374.4,6.98,5.39002
1574,285.56,55.21,1.07,7.427102
1585,950.75,102.17,1.76,6.887612
1587,768.99,4.52,2.15,6.66656
1588,764.23,44.9,1.0,7.4972377
1590,913.19,8.38,2.76,6.3996086
1591,922.95,123.77,1.15,7.3465114
1592,875.64,145.47,1.75,6.891893
1594,541.97,40.51,1.37,7.1577907
1595,351.21,12.17,3.19,6.239209
1596,427.79,58.89,4.01,5.993393
1597,455.48,136.8,1.67,6.9422827
1598,563.53,89.56,5.81,5.590299
1599,502.76,182.5,12.87,4.726453
1600,519.47,206.55,1.16,7.3429976
1827,1021.21,3.51,1.06,7.437418
1830,801.56,111.3,5.6,5.630169
1831,844.72,183.26,1.03,7.472129
1833,589.68,15.31,1.36,7.167967
1835,296.33,245.08,10.41,4.9560766
1836,367.51,255.83,1.31,7.2086387
1837,693.51,156.98,3.73,6.070972
1838,646.22,262.67,1.02,7.481475
1839,499.9,303.95,1.86,6.8240085
1840,436.68,373.48,1.7,6.9243565
2054,897.41,111.13,1.55,7.025842
2055,344.06,28.94,1.29,7.225146
2056,722.04,238.94,1.01,7.487594
2057,527.42,268.15,1.32,7.1983447
2297,755.52,44.95,1.64,6.963698
2298,842.96,36.92,5.84,5.584106
2299,911.2,45.98,1.79,6.8667564
2301,277.71,109.33,1.51,7.051998
2302,483.49,164.35,2.07,6.707701
2303,441.22,221.73,13.04,4.711544
2304,404.14,240.0,3.42,6.1640244
2305,660.43,314.23,1.48,7.0780044
2306,417.42,288.51,1.04,7.452934
2307,553.81,330.2,3.27,6.2132564
2308,533.21,336.73,3.25,6.2217646
2528,175.85,87.39,5.64,5.621832
2530,208.13,101.75,1.19,7.314913
2543,873.44,49.8,1.09,7.408926
2544,488.49,139.82,1.71,6.919334
2545,355.53,201.05,1.19,7.313557
2547,707.21,132.91,1.64,6.9609537
2548,728.09,212.12,1.79,6.8704534
2549,645.29,263.48,2.11,6.691585
2773,902.3,147.94,1.11,7.3902693
2774,783.53,140.54,1.56,7.018028
2776,275.62,278.95,1.02,7.477751
2777,710.4,112.36,3.0,6.307611
2778,672.2,242.41,4.02,5.989373
2779,680.7,374.4,1.23,7.2739096
2780,404.87,312.73,1.15,7.352238
3039,62.03,64.71,1.47,7.08114
3041,142.06,20.63,2.91,6.3416977
3052,1022.76,31.48,1.92,6.789254
3054,725.4,38.55,1.46,7.0927496
3055,861.03,59.01,1.68,6.936335
3056,926.2,43.63,1.53,7.03747
3058,360.96,285.03,13.53,4.6715593
3059,585.49,199.58,1.42,7.119265
3060,724.23,277.72,2.46,6.5233927
3061,618.59,228.81,1.75,6.8937488
3062,501.03,327.22,1.22,7.280827
3264,123.48,43.99,1.46,7.088302
3266,291.23,19.03,1.2,7.3025665
3267,235.27,145.15,1.32,7.1953106
3280,363.05,53.22,1.47,7.0821285
3281,274.41,225.36,2.69,6.424719
3282,430.03,257.0,1.14,7.354948
3283,645.23,87.8,1.16,7.3407993
3284,759.4,179.28,1.37,7.159944
3285,540.99,261.42,1.44,7.102601
3286,395.83,356.26,1.24,7.2648396
3287,450.7,406.85,2.66,6.4360642
3288,618.08,398.27,1.59,6.9950976
3485,56.12,3.74,2.16,6.665267
3489,102.05,48.06,2.76,6.3991776
3490,245.22,127.12,1.23,7.277515
3501,956.23,59.14,1.27,7.239861
3504,819.09,60.84,1.32,7.202426
3508,354.72,227.5,2.15,6.669121
3509,653.07,155.67,2.07,6.709348
3510,415.49,434.84,2.11,6.6871676
3511,555.13,458.99,4.35,5.903064
3731,68.99,12.06,1.65,6.959303
3735,197.95,15.82,1.09,7.403985
3745,484.19,3.57,11.87,4.8134665
3746,401.68,154.85,2.07,6.707497
3747,701.31,34.89,1.2,7.301373
3748,616.79,119.32,8.54,5.1718464
3749,734.63,194.72,2.07,6.7087574
3750,752.48,286.19,1.99,6.7532578
3751,599.96,263.86,1.1,7.392653
3752,489.2,208.1,2.73,6.408786
3753,484.94,278.97,3.67,6.0887265
3754,425.27,336.02,8.01,5.24088
3755,427.16,437.2,2.65,6.4398527
4010,189.2,116.2,1.18,7.317705
4026,800.3,104.38,6.99,5.3893676
4027,784.63,188.89,4.14,5.956759
4028,423.44,22.87,1.3,7.215589
4030,496.2,54.2,4.04,5.983146
4031,305.49,131.44,2.88,6.3519416
4032,638.25,58.94,1.87,6.820747
4033,670.62,82.48,1.34,7.18559
4034,598.47,246.48,2.02,6.7364125
4035,752.49,286.19,2.15,6.667504
4036,669.24,202.44,1.81,6.8577447
4037,674.33,264.86,2.33,6.579607
4038,469.03,374.96,1.6,6.9887524
4195,206.47,77.0,6.89,5.403789
4196,178.32,147.35,6.33,5.495653
4214,886.95,142.43,1.06,7.436755
4215,801.1,74.42,1.04,7.454956
4216,767.0,83.98,2.96,6.3210354
4217,808.67,205.18,1.62,6.97557
4219,505.2,21.67,1.27,7.240521
4220,260.48,216.45,2.49,6.5074277
4221,379.41,384.09,1.39,7.139911
4440,147.41,122.91,2.02,6.738693
4441,156.11,145.55,1.35,7.170313
4442,182.12,110.12,1.64,6.964681
4459,376.76,8.17,3.36,6.1830106
4460,295.06,273.32,1.21,7.292059
4461,638.54,91.32,1.02,7.47371
4462,736.49,83.23,1.99,6.754002
4463,627.01,155.67,2.75,6.4034705
4464,773.32,174.12,2.75,6.4023056
4465,612.44,270.05,1.41,7.1289377
4466,528.11,253.64,6.4,5.485071
4467,588.82,281.7,3.57,6.1175413
4468,602.13,385.46,2.1,6.6951146
4469,538.42,403.31,2.02,6.7351427
4470,477.82,436.75,5.06,5.7400913
4654,180.41,64.37,4.76,5.8054204
4655,166.52,122.85,1.7,6.925689
4656,224.75,70.78,3.07,6.2826157
4657,241.68,120.76,1.06,7.4346013
4668,914.83,138.37,2.56,6.480009
4669,893.8,94.96,1.56,7.0190396
4670,774.9,69.1,1.92,6.7900424
4671,768.55,112.31,1.02,7.480137
4672,808.66,205.18,1.28,7.2278194
4675,502.85,30.4,1.39,7.139642
4676,514.56,99.66,2.18,6.6538944
4678,483.4,151.11,1.03,7.4675345
4679,660.25,336.04,3.18,6.244327
4680,421.27,363.89,1.5,7.0569987
4830,4.01,266.32,1.13,7.3667483
4831,184.18,253.48,1.32,7.2021017
4834,134.86,690.38,1.55,7.023858
4835,150.99,671.64,1.84,6.839478
4836,215.31,690.8,2.11,6.6874323
4837,190.13,454.54,2.81,6.3770027
4838,197.04,562.08,3.09,6.2756004
4839,262.6,546.72,1.84,6.83978
4840,281.95,635.95,2.31,6.588913
4841,396.38,641.65,1.29,7.2275853
4961,219.8,871.2,1.94,6.782762
4964,729.06,950.86,1.22,7.288503
4965,665.94,822.34,2.73,6.4077845
4967,355.06,819.47,1.49,7.068151
4968,564.34,866.73,2.2,6.6429167
4969,547.1,810.78,1.85,6.8316245
4970,429.69,781.79,5.41,5.666739
4971,390.29,736.86,4.62,5.8380184
5063,54.45,789.09,1.03,7.4677052
5067,17.87,100.81,1.14,7.3589854
5071,2.85,633.54,2.82,6.375473
5072,240.55,654.05,1.02,7.479152
5185,318.89,836.44,1.31,7.2055683
5186,554.68,873.99,1.4,7.1368527
5187,571.19,765.55,1.41,7.128532
5188,612.25,702.7,1.62,6.975565
5189,419.59,756.96,1.47,7.0818424
5190,433.04,708.08,1.37,7.1547427
5307,155.88,802.98,1.17,7.32647
5308,271.34,734.78,3.68,6.085317
5310,207.83,319.23,3.19,6.241199
5311,185.16,373.38,1.05,7.444949
5312,264.46,628.35,1.59,6.9984574
5313,388.23,629.29,1.22,7.287238
5314,312.56,508.58,2.65,6.4403358
5315,446.76,593.45,1.0,7.4967303
5316,416.49,486.51,3.1,6.2729588
5317,437.31,493.07,1.16,7.3386216
5416,730.75,801.77,3.19,6.240696
5417,563.28,938.0,2.06,6.7130632
5418,390.29,737.07,7.46,5.3174524
5419,508.68,713.84,1.29,7.221623
5541,89.06,835.44,1.36,7.1639752
5547,122.09,172.22,1.58,7.0030985
5548,164.72,274.06,1.17,7.333981
5551,64.7,579.97,1.63,6.9664087
5552,24.09,459.49,7.51,5.3111973
5553,99.04,436.0,1.06,7.4359484
5554,272.81,585.63,1.71,6.9155636
5555,336.88,624.1,1.47,7.0809174
5556,395.36,430.85,5.79,5.5932407
5660,881.01,943.9,2.11,6.6908545
5670,679.4,989.75,1.9,6.8056383
5671,649.57,872.35,1.79,6.8698573
5672,294.64,850.17,1.81,6.855833
5673,320.51,758.03,6.88,5.406289
5674,480.05,898.69,2.25,6.617832
5751,58.43,856.91,1.09,7.40244
5760,48.23,215.14,3.44,6.1597915
5761,67.95,300.82,2.08,6.705945
5762,126.1,287.14,1.73,6.907087
5763,42.89,673.82,1.2,7.298512
5764,180.38,741.37,1.26,7.2527547
5765,212.97,680.07,3.18,6.2445216
5766,325.4,677.52,1.57,7.013025
5767,54.1,390.49,1.06,7.431666
5768,175.07,455.6,2.82,6.3761487
5769,279.42,432.95,2.54,6.487108
5770,360.78,555.45,1.08,7.4137206
5771,416.77,512.02,19.5,4.274878
5866,972.79,1008.55,1.78,6.8765907
5873,109.54,968.38,1.35,7.176209
5878,680.88,950.03,3.8,6.0503063
5879,721.05,922.28,2.07,6.7103896
5880,652.3,902.92,6.25,5.510821
5881,593.67,631.89,1.13,7.3675027
6042,29.08,871.01,1.15,7.350889
6054,164.99,373.2,1.78,6.876111
6055,231.64,362.51,1.6,6.9887357
6056,263.5,549.59,1.76,6.888264
6057,330.36,621.78,6.54,5.460814
6140,106.85,1012.09,4.49,5.8696275
6141,193.33,880.04,1.32,7.1955285
6142,715.19,912.9,1.3,7.212825
6143,723.96,850.8,1.21,7.28995
6144,544.47,948.59,1.73,6.9057784
6145,397.78,910.63,3.11,6.2667184
6146,442.7,909.52,1.15,7.352045
6147,381.46,891.44,1.61,6.9826365
6219,64.96,938.18,2.31,6.5910687
6222,28.85,870.38,1.19,7.311935
6223,79.37,794.27,1.02,7.478628
6232,144.58,758.96,4.21,5.9392242
6233,144.84,623.62,3.85,6.03545
6234,189.02,723.29,1.21,7.295593
6235,38.38,379.29,1.54,7.0345078
6236,103.02,530.15,5.87,5.5777216
6237,217.88,594.74,30.61,3.785223
6238,254.54,594.16,1.03,7.464999
6239,255.78,506.6,3.13,6.26074
6240,226.29,466.26,2.02,6.7377653
6241,286.5,473.24,1.08,7.414761
6242,325.95,478.35,1.8,6.864457
6315,916.38,1009.9,2.27,6.611195
6317,846.64,904.01,1.21,7.2917295
6318,818.57,882.31,11.01,4.895288
6325,255.75,986.02,5.13,5.7238016
6326,203.7,962.91,2.25,6.6184845
6327,510.05,1017.25,1.26,7.247977
6328,634.82,792.08,25.85,3.9690459
6329,331.49,999.23,1.62,6.979451
6330,500.06,957.47,2.77,6.3941107
6331,350.56,866.15,1.28,7.230389
6332,331.91,815.51,2.98,6.314134
6333,573.05,853.8,2.96,6.3214817
6334,586.41,750.09,1.43,7.113188
6480,97.16,939.86,1.68,6.939388
6488,58.95,185.18,1.75,6.8896623
6492,249.08,667.37,1.31,7.2040787
6493,52.33,348.8,1.12,7.3780065
6494,237.28,426.04,3.05,6.28794
6587,785.43,992.13,1.26,7.2453885
6588,773.39,991.06,3.61,6.107041
6589,748.12,1001.62,1.07,7.430209
6596,224.59,867.01,9.45,5.0619016
6597,658.17,954.96,1.7,6.9267793
6598,676.98,870.77,2.6,6.462065
6599,630.85,858.43,1.01,7.484713
6601,313.05,752.04,1.23,7.2746015
6602,533.49,722.84,2.27,6.610009
6734,83.94,951.11,1.2,7.3033495
6737,33.35,816.28,5.13,5.7240057
6738,81.12,837.46,1.55,7.0218315
6747,41.03,254.97,1.26,7.2506022
6749,11.76,636.89,1.66,6.9477167
6750,179.38,820.56,4.73,5.8139834
6751,39.62,330.7,1.65,6.954049
6752,313.25,608.11,5.63,5.624004
6753,271.49,448.11,30.77,3.7795882
6826,870.88,922.89,3.48,6.1449866
6836,407.34,836.84,1.17,7.326811
6837,501.67,804.17,6.56,5.457237
6838,558.72,760.88,1.12,7.379263
6839,539.84,705.85,1.81,6.8586745
6840,575.91,628.68,5.07,5.7378635
6841,530.99,573.81,6.81,5.416544
6954,108.36,494.97,1.82,6.851426
6955,121.43,320.99,23.38,4.0778456
6956,140.46,383.76,1.79,6.8705516
6957,184.47,302.54,1.44,7.1018944
6958,287.89,395.83,2.31,6.5892105
6959,378.28,476.5,1.58,7.0042977
6960,343.26,539.9,1.2,7.3062825
6961,400.79,581.61,1.02,7.4732885
7059,422.44,735.73,1.02,7.4738007
7244,65.24,477.57,2.46,6.5244794
7245,334.61,373.25,1.07,7.4249887
7246,246.43,530.8,1.8,6.8598533
7348,754.6,997.64,1.99,6.754575
7352,230.78,951.12,1.62,6.9775147
7356,701.5,938.06,4.3,5.9170847
7357,731.98,783.24,1.01,7.493348
7358,471.4,902.3,4.57,5.849936
7359,333.11,825.37,1.2,7.300902
7360,378.23,766.27,1.83,6.8430233
7361,540.16,854.57,1.51,7.0533156
7362,558.2,784.84,1.06,7.431952
7363,386.66,724.94,1.31,7.2069345
7364,470.48,615.17,1.6,6.989336
7441,163.25,252.49,1.13,7.366407
7449,101.96,543.73,1.23,7.272983
7451,238.7,762.27,1.31,7.204452
7452,202.94,724.23,1.3,7.218888
7453,276.72,645.6,8.76,5.144055
7454,370.02,658.95,1.61,6.985198
7555,855.26,982.74,3.07,6.2837353
7563,215.76,869.96,2.27,6.6079683
7566,638.59,989.92,5.19,5.7130566
7567,572.14,888.05,1.31,7.2042565
7568,597.12,859.16,1.22,7.2829933
7569,375.11,938.19,5.48,5.6533303
7570,363.59,840.26,3.67,6.087269
7571,554.39,874.09,2.59,6.465161
7572,516.35,793.43,1.46,7.0887384
7682,150.23,200.26,5.29,5.6904974
7683,130.41,246.84,1.02,7.4751925
7688,46.11,727.6,1.13,7.367884
7689,80.23,775.01,1.4,7.1369734
7690,164.72,447.87,1.22,7.2834163
7691,160.02,460.01,7.09,5.3738437
7692,172.03,309.27,8.26,5.207614
7693,257.99,333.81,1.06,7.4322114
7694,353.33,457.2,1.42,7.122255
7695,367.05,523.26,1.35,7.17167
7783,798.26,941.55,2.07,6.7108984
7796,191.81,972.46,1.18,7.320024
7800,719.39,904.76,2.38,6.5571566
7802,289.65,770.11,7.7,5.2836695
7803,470.2,861.22,2.13,6.6795535
7804,590.36,712.21,1.21,7.2921305
7898,75.43,807.91,1.84,6.8366785
7908,55.84,747.82,14.5,4.596746
7909,176.41,773.67,2.56,6.478108
7910,85.92,382.94,1.54,7.031957
7911,65.01,502.05,1.36,7.1631637
7912,250.68,355.42,2.05,6.719657
7913,131.28,531.37,1.96,6.771416
8005,815.45,881.95,1.11,7.39109
8015,197.33,876.68,6.3,5.5010715
8018,572.72,983.31,17.79,4.374761
8019,642.86,734.78,1.08,7.417501
8021,416.53,969.5,18.64,4.3238397
8022,356.83,908.75,5.96,5.562666
8023,452.42,725.0,1.14,7.356765
8173,26.06,267.17,1.35,7.174305
8174,62.28,297.19,1.51,7.0517836
8177,89.48,732.4,1.2,7.2987175
8178,109.33,627.79,4.72,5.815324
8179,273.03,700.56,1.58,7.0003595
8180,93.53,375.63,1.53,7.0407076
8181,89.64,318.42,1.08,7.4150085
8286,730.22,973.1,1.1,7.3953032
8287,749.66,835.37,1.23,7.2771416
8288,658.69,811.1,1.14,7.357763
8289,312.42,817.72,1.31,7.20476
8290,504.94,754.66,2.52,6.498534
8291,407.77,655.54,3.53,6.131307
8292,504.32,641.54,2.82,6.37591
8479,1004.87,321.31,1.09,7.407512
8480,944.46,204.75,1.02,7.473687
8481,894.09,204.83,1.19,7.309111
8482,935.2,257.93,2.9,6.342657
8489,988.0,840.72,1.39,7.1409235
8490,959.91,867.12,1.15,7.3507757
8497,929.01,303.65,1.16,7.3395085
8498,899.89,362.76,1.22,7.2877936
8719,879.47,203.04,3.79,6.0537324
8724,952.91,359.06,5.37,5.6747007
8725,905.95,519.82,1.08,7.4185557
8726,836.94,468.07,8.66,5.156428
8727,763.06,425.7,1.25,7.2569866
8728,709.81,410.86,1.56,7.0184803
8729,938.25,741.61,11.24,4.8730974
8730,858.12,661.81,1.71,6.9161496
8731,708.84,535.69,2.41,6.5438623
8904,941.72,188.49,5.0,5.752431
8905,905.7,170.76,2.4,6.549654
8907,892.18,228.53,1.29,7.2219644
8916,993.52,828.25,1.63,6.9717827
8919,998.22,494.69,1.68,6.9364185
8920,892.72,290.92,1.55,7.025001
8921,904.4,371.1,2.07,6.7098527
8922,911.53,465.64,1.36,7.1697955
8923,884.15,470.88,2.42,6.540449
8924,992.55,625.29,1.29,7.2206097
8925,837.56,564.31,9.76,5.026581
8926,838.63,575.57,1.42,7.1226215
8927,705.03,449.05,1.21,7.2939115
8928,615.55,466.43,1.51,7.054895
8929,688.41,659.65,1.82,6.8495283
8930,575.81,528.71,1.05,7.4432535
9174,984.39,290.08,1.08,7.4192057
9184,925.85,453.68,1.27,7.2417197
9185,787.91,375.21,1.24,7.2667522
9368,106.94,649.29,1.35,7.177818
9369,212.36,348.38,7.58,5.3004165
9370,217.98,415.19,1.67,6.945077
9371,463.9,551.27,1.43,7.1100044
9473,176.18,943.38,6.62,5.447877
9475,760.65,820.21,1.07,7.423478
9476,593.64,963.55,19.63,4.2679734
9478,356.8,978.44,2.17,6.6597843
9479,432.87,639.0,3.26,6.216938
9648,905.83,218.96,4.19,5.943437
9659,863.87,880.04,1.05,7.4521523
9660,976.91,336.87,9.37,5.0702977
9661,955.44,365.94,1.8,6.8644853
9662,823.74,329.75,1.21,7.293383
9663,927.09,494.28,1.65,6.959542
9664,923.59,536.79,4.36,5.9022293
9665,924.06,641.7,1.78,6.8731966
9666,888.76,663.37,1.96,6.7710795
9667,793.85,698.47,1.4,7.1376724
9668,731.4,742.42,1.9,6.804919
9959,894.87,222.25,1.51,7.055734
9969,1012.39,596.13,1.24,7.2686167
9970,841.02,272.54,66.5,2.9429574
9971,855.71,810.62,7.54,5.3069158
9972,848.81,818.58,1.96,6.768972
9973,635.11,506.09,3.18,6.243737
10129,30.36,144.52,3.53,6.1315513
10133,154.73,774.66,3.09,6.276604
10135,220.86,432.71,3.01,6.303848
10136,395.25,436.02,1.3,7.2142773
10220,954.03,1007.19,7.33,5.337283
10236,786.95,845.75,5.04,5.744723
10237,684.67,936.33,2.0,6.7500596
10238,671.67,896.45,3.88,6.0268517
10239,398.97,865.78,2.7,6.420172
10383,148.38,943.32,3.23,6.2253966
10384,245.89,982.8,2.05,6.721739
10386,454.71,941.87,1.41,7.1305766
10387,274.15,934.81,1.09,7.4079814
10388,305.79,888.17,1.21,7.2960863
10389,288.82,804.43,1.39,7.1404543
10390,417.98,851.14,2.8,6.380495
10391,460.77,605.81,3.35,6.1886435
10561,68.27,127.69,1.19,7.306947
10564,118.79,763.14,4.42,5.886071
10565,97.87,430.97,1.88,6.816769
10566,133.63,302.02,3.69,6.0824347
10567,218.71,341.42,2.04,6.7277203
10650,914.79,1021.48,1.06,7.4322453
10654,772.38,994.73,1.69,6.928448
10662,677.91,1017.08,11.51,4.8468947
10663,557.62,1010.97,1.2,7.300496
10664,707.59,826.29,8.37,5.1929517
10665,341.7,984.28,4.89,5.777095
10666,406.36,878.83,1.54,7.0317883
10667,339.19,898.33,1.16,7.343414
10668,553.96,862.69,2.08,6.703802
10669,584.47,638.59,18.69,4.3210907
10791,161.25,246.4,2.04,6.7253256
10793,149.45,401.93,1.23,7.277358
10794,303.04,543.32,1.14,7.356865
10795,313.59,559.99,3.24,6.2246795
10796,390.3,526.95,1.3,7.212364
10883,231.29,916.24,1.49,7.066948
10884,239.44,924.54,1.48,7.0711374
10887,677.84,1002.07,1.57,7.0136714
10888,662.8,1017.49,6.56,5.4570007
10889,380.98,999.45,1.3,7.2147126
10890,499.24,865.87,1.33,7.1876554
10891,468.26,685.38,1.32,7.196279
10892,426.02,664.43,1.36,7.165984
10893,496.33,684.78,1.63,6.9695706
11097,935.79,839.11,1.04,7.454851
11101,962.45,515.74,7.47,5.3172903
11103,892.25,401.42,1.98,6.759625
11104,884.97,757.8,1.22,7.2806544
11105,691.48,710.43,1.1,7.40127
11106,816.61,541.85,1.75,6.8897285
11107,652.45,472.95,6.71,5.432493
11108,606.46,476.01,1.47,7.0813513
11109,592.2,467.25,2.01,6.7396345
11110,598.59,621.83,5.89,5.5744476
11111,621.99,531.3,1.23,7.2748337
11338,935.79,181.5,1.31,7.2060585
11339,982.95,223.43,1.79,6.8681746
11347,960.54,840.07,1.65,6.9568386
11349,977.6,500.44,2.1,6.69607
11350,988.18,521.57,1.45,7.0952516
11351,1001.75,361.61,1.08,7.4212227
11352,958.53,502.99,2.37,6.562423
11353,869.13,399.11,6.65,5.442163
11354,806.78,393.97,2.04,6.7241907
11355,832.47,611.11,1.81,6.8581276
11356,852.41,707.99,1.0,7.499715
11357,749.22,485.19,1.82,6.852749
11358,660.15,563.58,1.22,7.280437
11629,981.21,173.3,1.15,7.349171
11630,915.39,152.11,1.03,7.467962
11638,978.54,855.8,10.04,4.9955344
11640,1002.8,557.89,5.04,5.7443647
11641,863.61,465.21,4.85,5.786612
11643,1023.31,744.87,2.07,6.7091203
11644,756.96,790.8,6.07,5.542706
11645,736.13,683.83,1.75,6.889401
11646,785.84,525.15,1.38,7.1477838
11647,768.23,566.1,5.06,5.739139
11648,743.69,582.17,2.52,6.495396
11649,695.1,586.34,1.46,7.0865903
11650,688.76,594.42,1.91,6.795254
11651,651.6,587.97,1.48,7.075357
11790,935.37,806.94,1.96,6.768437
11797,843.95,290.96,1.44,7.104957
11798,755.59,414.17,1.14,7.3551474
11799,927.13,764.43,9.71,5.0320315
11800,688.61,690.98,1.56,7.02023
11801,816.47,587.38,5.16,5.718748
11802,770.87,591.35,1.7,6.921906
11803,719.87,556.26,1.48,7.07569
11804,675.23,583.77,1.58,7.0042562
11805,645.37,672.75,1.3,7.214997
12038,1010.71,155.62,2.05,6.7214446
12051,1013.62,970.43,2.33,6.5836883
12052,937.84,827.22,7.2,5.356526
12053,868.15,893.61,1.55,7.022326
12055,1019.52,415.84,5.54,5.6410837
12056,959.52,400.32,2.82,6.3742433
12057,918.24,388.53,1.25,7.2571607
12058,992.44,682.07,1.93,6.783374
12059,968.16,590.34,1.62,6.978166
12060,875.61,584.79,1.73,6.9071217
12061,721.77,440.58,17.94,4.3654575
12062,676.09,585.15,1.04,7.4580536
12333,1013.01,916.15,1.22,7.2801075
12334,976.52,976.07,1.07,7.4270844
12337,1004.35,409.8,1.23,7.272542
12338,975.66,692.67,1.22,7.288026
12339,966.24,676.45,1.31,7.2055097
12340,928.36,640.96,17.66,4.382442
12341,920.01,626.38,1.29,7.220989
12342,940.33,758.47,2.02,6.7367754
12343,671.65,465.33,1.89,6.8116097
12344,630.14,445.88,1.04,7.4532733
12532,997.62,110.86,1.3,7.2133756
12557,768.01,339.98,1.57,7.009942
12558,901.18,486.43,3.26,6.2182875
12559,693.16,399.8,1.31,7.205377
12560,857.74,635.22,2.59,6.468185
12561,864.12,515.58,1.23,7.2757807
12562,670.51,486.91,1.68,6.9393554
12563,729.09,576.07,3.38,6.1770544
12797,892.77,181.72,1.12,7.379777
12799,826.25,254.06,2.6,6.461778
12811,807.81,386.41,1.02,7.483118
12812,797.88,795.69,1.32,7.1952076
12813,836.94,511.34,5.15,5.7204647
12814,813.66,529.06,3.63,6.101141
12815,749.14,485.09,1.19,7.310246
13035,971.01,241.32,4.44,5.8827643
13045,780.87,422.3,2.24,6.6237054
13046,793.37,769.77,1.37,7.1555905
13047,756.94,790.98,4.25,5.9282465
13048,768.16,666.37,1.96,6.7686915
13049,883.55,570.88,1.05,7.442758
13247,944.05,277.2,19.76,4.2604837
13248,939.96,283.93,1.95,6.777162
13257,1003.73,893.6,1.5,7.06084
13258,981.77,936.68,44.15,3.3877175
13259,827.28,841.72,1.4,7.132122
13264,954.71,389.28,2.32,6.5879097
13265,910.29,383.16,1.8,6.860964
13266,793.07,355.49,1.42,7.121931
13267,771.46,448.97,1.61,6.979966
13268,670.15,695.51,1.21,7.2937326
13269,736.13,521.42,1.11,7.3903832
13270,712.86,507.33,1.52,7.0489416
13555,1000.9,307.33,1.32,7.197358
13558,893.17,840.32,1.46,7.0901513
13561,1010.32,554.87,2.61,6.456987
13562,869.16,372.95,1.03,7.4692564
13563,872.42,403.56,4.7,5.819845
13564,808.23,402.21,1.94,6.778493
13565,731.14,404.4,1.13,7.3696012
13566,679.92,384.27,2.38,6.559898
13567,727.61,411.0,1.27,7.243951
13568,900.77,775.49,2.58,6.472392
13569,802.59,781.29,3.15,6.2535415
13570,694.77,694.05,3.45,6.154508
13571,794.86,525.47,1.22,7.2819643
13572,804.15,589.17,3.02,6.30035
13573,682.36,453.98,21.03,4.192744
13574,621.76,464.97,1.14,7.3578362
13690,1016.91,141.8,8.52,5.173991
13691,922.05,235.28,2.21,6.639856
13692,914.9,259.86,1.18,7.3229303
13705,1018.77,917.05,1.47,7.0821586
13706,1016.58,913.22,2.76,6.3957744
13707,1019.46,950.3,1.26,7.2478924
13708,1021.89,971.27,17.3,4.4046264
