star_id,x_pixel,y_pixel,flux,magnitude
547,845.07,982.59,5.59,5.6314926
548,900.15,1015.51,1.1,7.3934035
549,933.54,900.86,1.1,7.3919063
550,440.53,1004.85,1.9,6.8036737
551,368.33,849.37,1.19,7.3073087
552,296.07,859.91,1.07,7.42289
553,333.8,734.28,3.57,6.1190243
554,621.44,730.69,1.41,7.1265345
555,531.84,665.87,1.92,6.7939415
556,276.09,371.22,1.82,6.8489823
625,1018.03,512.31,1.24,7.2659636
626,575.88,441.16,1.68,6.93732
627,621.26,402.66,1.54,7.032633
628,442.79,450.33,2.13,6.680307
629,740.14,396.2,5.08,5.7357125
630,757.1,369.41,2.25,6.6174707
631,793.88,362.69,1.56,7.0197463
632,691.24,305.22,49.32,3.267435
633,563.82,246.08,1.3,7.214086
634,543.36,188.86,4.33,5.907752
635,453.08,30.34,6.03,5.548585
641,1019.03,253.07,1.62,6.975601
642,1002.13,177.8,1.1,7.399763
643,938.9,195.77,2.2,6.6456065
644,883.81,144.13,2.02,6.736265
649,749.78,137.35,2.33,6.582937
756,31.79,917.87,1.06,7.4375653
758,116.41,780.47,1.12,7.379768
759,183.07,763.7,1.19,7.311986
760,115.34,651.45,41.62,3.4518437
765,650.34,987.15,1.64,6.9602084
767,935.18,996.1,2.8,6.3811545
768,1001.21,941.2,1.92,6.7944107
770,722.2,885.4,1.81,6.8553305
771,876.58,906.02,1.05,7.4451385
772,807.14,904.1,2.13,6.679953
773,923.43,868.57,1.13,7.363313
774,316.17,825.59,1.03,7.469449
775,257.42,715.11,1.52,7.044928
776,196.1,606.83,4.37,5.8988137
777,184.32,575.04,2.46,6.521762
778,632.59,857.73,1.63,6.9697533
779,650.34,645.14,1.76,6.887599
780,378.84,650.8,2.57,6.4761515
814,1016.18,848.56,5.35,5.678236
815,776.1,741.19,2.12,6.686125
816,747.18,589.05,2.65,6.440273
821,936.36,542.49,2.49,6.507787
822,1023.94,480.84,1.24,7.266839
823,817.24,474.21,1.14,7.360378
824,921.49,298.73,1.03,7.472057
825,468.23,228.78,1.87,6.821151
826,272.67,148.67,1.02,7.480603
827,656.47,121.52,7.01,5.384936
828,535.73,146.97,1.17,7.334079
831,999.06,149.02,1.48,7.0710793
832,941.61,223.57,1.11,7.3843203
833,911.22,151.77,1.39,7.1445527
842,840.8,103.34,3.22,6.229358
938,57.55,722.4,1.01,7.490024
946,113.8,613.21,2.04,6.72472
947,118.58,481.71,9.71,5.0319276
949,39.08,352.73,5.29,5.6914687
950,91.09,402.65,1.1,7.3989835
951,184.08,338.15,3.46,6.150888
1011,291.83,971.95,1.94,6.782702
1012,282.09,981.32,1.99,6.7551827
1013,292.28,881.11,2.43,6.5344734
1020,991.81,908.81,1.44,7.1005583
1021,696.67,928.92,26.44,3.9444187
1022,817.93,872.3,1.0,7.495993
1023,927.6,914.06,1.56,7.0178576
1024,917.96,881.35,28.38,3.8675852
1025,881.56,847.9,1.45,7.0998893
1026,750.11,815.25,8.57,5.167717
1027,721.04,703.1,1.62,6.976866
1029,410.61,743.7,5.95,5.5645556
1030,326.92,699.83,1.11,7.3886676
1031,423.37,472.05,4.21,5.9388194
1032,227.91,326.71,1.01,7.492306
1033,318.81,388.7,14.37,4.6065855
1084,933.56,835.55,3.74,6.068375
1085,926.61,814.05,1.58,7.0032935
1086,961.83,749.59,1.35,7.1732097
1092,814.38,462.49,2.17,6.6605196
1093,826.05,396.21,2.01,6.7441435
1094,951.19,416.19,1.12,7.375222
1095,1019.29,325.94,1.17,7.330658
1096,914.86,341.21,3.57,6.1169815
1097,848.43,272.13,1.81,6.8528657
1098,617.36,604.53,2.09,6.698986
1099,421.42,402.83,1.05,7.450856
1100,485.36,245.43,1.68,6.9392715
1101,718.8,376.35,15.97,4.4914093
1102,630.82,315.59,3.55,6.12382
1103,612.98,271.64,1.41,7.1245093
1104,793.16,273.63,13.69,4.6590376
1105,765.29,184.66,1.17,7.330551
1106,429.86,143.36,1.31,7.203517
1112,880.03,155.57,4.21,5.9381804
1119,840.89,39.37,1.01,7.485926
1260,101.99,927.97,2.22,6.6329494
1261,328.85,956.15,5.94,5.5648713
1268,886.28,915.74,1.74,6.900737
1269,746.54,761.31,2.11,6.6869044
1272,371.01,934.55,2.12,6.683918
1273,623.94,978.72,12.22,4.782536
1274,541.59,870.79,1.06,7.437066
1275,361.17,839.53,1.13,7.3687634
1276,329.44,796.46,1.35,7.1728444
1277,197.61,651.93,1.67,6.940578
1278,552.86,720.5,1.7,6.923215
1279,470.63,659.52,1.01,7.4870906
1280,254.45,298.66,1.47,7.080238
1328,758.06,580.92,1.19,7.3115416
1335,960.74,569.07,4.71,5.8165536
1336,891.82,285.5,7.97,5.246683
1337,489.14,347.63,2.56,6.478131
1338,705.54,380.78,4.86,5.782506
1339,747.41,290.98,1.38,7.153361
1340,630.44,92.27,3.19,6.240151
1346,994.75,197.0,1.51,7.054485
1347,962.44,260.7,1.02,7.4837933
1348,898.87,123.93,2.4,6.548692
1350,1000.21,21.81,3.13,6.2626257
1493,436.89,1000.79,2.37,6.5643325
1494,347.17,880.25,2.3,6.5974064
1495,230.63,674.69,9.86,5.0149446
1496,706.62,709.45,2.28,6.6071877
1497,473.84,566.87,1.11,7.3823075
1498,437.36,540.12,8.35,5.195844
1499,263.92,279.85,2.42,6.5395446
1548,997.16,801.19,1.4,7.137924
1550,996.64,701.42,3.01,6.3029766
1551,997.26,652.44,87.02,2.651
1552,817.2,617.8,1.96,6.7667356
1553,803.73,590.58,2.7,6.420377
1556,1021.33,600.54,2.55,6.4833837
1563,940.37,554.52,1.25,7.2587423
1564,918.49,499.24,1.1,7.3966513
1565,1021.65,506.9,4.42,5.88588
1566,967.19,506.9,4.13,5.9605613
1567,821.74,459.5,1.33,7.186477
1568,958.27,404.15,1.35,7.1768103
1569,648.63,553.89,1.58,7.004115
1570,631.01,446.43,1.46,7.0871716
1571,406.74,241.82,1.33,7.1874685
1572,416.02,208.16,3.54,6.12659
1573,590.16,180.86,1.95,6.777432
1574,514.48,7.87,1.07,7.427102
1582,1021.79,248.76,1.07,7.426447
1593,837.85,161.66,1.35,7.171096
1595,591.9,19.25,3.19,6.239209
1718,363.47,1002.29,2.55,6.484544
1719,166.73,742.12,2.09,6.697135
1726,999.52,960.42,1.11,7.3832235
1727,847.41,904.02,64.13,2.9823132
1728,903.34,857.21,2.28,6.603465
1729,480.22,946.62,1.7,6.9265523
1730,504.36,917.46,5.48,5.6537886
1731,369.58,794.8,10.98,4.898983
1732,241.81,604.04,1.31,7.210845
1733,169.39,566.45,1.04,7.45384
1734,626.27,782.23,1.2,7.3033175
1735,596.28,787.25,1.9,6.8054743
1736,638.24,722.78,1.81,6.8542337
1737,508.75,584.9,1.29,7.2252345
1738,359.8,522.68,4.72,5.815626
1739,270.49,417.59,1.85,6.8329964
1787,1023.23,791.51,27.48,3.9026392
1790,899.83,831.31,1.37,7.1593966
1791,948.14,828.33,7.6,5.2972746
1792,891.95,691.51,1.07,7.423746
1793,826.52,772.78,2.12,6.68489
1794,812.81,548.2,3.15,6.2558546
1798,813.71,419.82,1.1,7.4008775
1800,876.23,340.94,1.02,7.4748325
1801,685.94,670.28,2.61,6.4604435
1802,666.14,614.78,1.74,6.8968887
1803,667.9,530.96,11.44,4.8538966
1804,600.72,428.55,5.4,5.669999
1805,639.85,424.99,1.87,6.818741
1806,473.88,387.83,1.78,6.8742056
1807,465.66,305.47,1.81,6.858629
1808,400.17,247.86,1.41,7.125148
1809,384.56,227.37,1.02,7.479752
1810,780.96,399.58,1.92,6.791058
1811,797.5,245.37,2.11,6.6910295
1812,604.36,178.02,1.07,7.4297066
1818,976.88,236.3,1.14,7.3557005
1819,935.31,142.82,1.84,6.8365726
1834,621.17,61.12,3.16,6.2512813
1903,1.53,907.68,1.23,7.27868
1908,38.3,293.9,3.54,6.126325
1909,192.81,318.08,1.03,7.467882
1910,162.0,278.56,1.61,6.9819803
1961,862.96,1009.35,2.01,6.7406006
1962,834.87,879.35,6.6,5.450496
1963,902.14,886.66,2.47,6.5166783
1964,793.24,778.3,1.18,7.317203
1965,794.62,771.69,1.85,6.830046
1966,269.75,583.93,3.0,6.305798
1967,255.4,460.94,1.65,6.9554005
1968,228.1,368.34,1.15,7.348439
2019,951.25,850.34,1.62,6.979063
2025,919.22,821.32,1.69,6.927946
2026,896.98,609.34,1.94,6.782542
2028,1003.49,484.96,1.02,7.473734
2030,910.44,265.79,1.08,7.4146852
2031,643.07,508.1,4.1,5.967968
2032,713.52,431.74,1.45,7.0967655
2033,511.21,356.62,1.91,6.7947884
2034,464.11,293.75,20.65,4.2128644
2035,476.53,230.94,7.82,5.2671757
2036,335.84,167.31,1.02,7.4806757
2037,667.83,238.03,1.18,7.3247666
2038,535.04,250.15,1.71,6.9180164
2039,579.04,148.55,1.47,7.0834613
2040,580.23,126.42,1.01,7.4924407
2041,529.52,77.69,4.39,5.89424
2047,975.19,123.45,3.29,6.206679
2055,578.57,7.09,1.29,7.225146
2145,144.64,473.72,3.86,6.03234
2148,87.33,435.92,1.1,7.4008245
2194,78.07,918.99,1.06,7.4380636
2197,212.08,1016.7,1.08,7.416838
2198,183.43,964.37,1.6,6.992997
2199,137.25,898.6,1.85,6.8338904
2200,95.21,898.59,2.66,6.437166
2208,779.05,884.34,6.36,5.4912624
2210,600.89,992.82,1.16,7.342369
2211,596.7,959.96,1.36,7.1637363
2212,534.7,950.56,1.03,7.4635897
2213,428.84,754.78,5.1,5.731692
2214,271.52,831.69,2.29,6.598188
2215,250.77,550.04,1.34,7.1793113
2216,656.14,834.13,1.08,7.413498
2217,439.06,672.7,6.4,5.4850183
2218,639.96,694.14,1.17,7.326144
2219,531.57,604.56,1.03,7.4631405
2220,500.01,566.17,1.23,7.271815
2221,252.03,429.84,4.19,5.944503
2222,381.27,412.02,2.61,6.456713
2270,910.44,826.85,12.53,4.7549105
2271,805.73,518.04,2.67,6.4323673
2275,1010.24,468.84,1.28,7.2332263
2276,897.77,427.33,1.1,7.4012384
2277,518.39,470.99,1.1,7.395993
2278,491.24,455.74,1.34,7.180602
2279,283.36,186.64,4.05,5.9806285
2280,571.04,245.02,1.27,7.2423897
2281,680.02,307.24,1.46,7.0878177
2282,607.63,218.78,1.36,7.1653824
2283,787.45,314.32,21.45,4.171272
2284,735.9,226.52,1.33,7.1917195
2285,662.99,183.88,1.77,6.880743
2286,651.78,135.63,1.03,7.470517
2293,1017.65,280.22,1.16,7.3349676
2300,781.83,171.11,1.15,7.345555
2376,38.49,867.48,5.36,5.676159
2381,34.59,687.15,3.12,6.263499
2386,128.5,525.16,1.78,6.8716016
2387,17.78,471.63,5.7,5.609718
2388,73.14,421.54,1.87,6.8214083
2437,117.2,903.4,1.06,7.4401608
2438,128.73,861.25,1.23,7.2711825
2439,201.16,890.38,1.13,7.3688974
2440,308.77,903.35,1.06,7.4401946
2441,106.56,740.07,2.33,6.580812
2450,914.61,977.89,1.82,6.852224
2451,466.11,999.55,2.31,6.5890894
2452,424.77,723.92,16.6,4.4494414
2453,203.14,636.63,1.53,7.0408792
2454,322.48,719.8,2.2,6.6447
2455,216.41,595.06,4.78,5.8008265
2456,181.06,536.62,2.31,6.5913444
2457,547.43,758.98,3.9,6.022695
2458,593.77,733.22,1.63,6.9678736
2459,431.65,652.83,4.16,5.952097
2460,601.33,621.77,2.36,6.5699134
2461,407.39,659.72,1.17,7.3336678
2462,334.71,563.75,3.62,6.1037593
2463,413.96,493.02,30.49,3.7896965
2464,354.31,409.43,10.72,4.9249687
2509,746.62,589.01,1.36,7.1677732
2510,998.17,619.78,1.39,7.1425366
2511,851.17,627.81,3.45,6.155543
2512,797.13,604.73,2.47,6.5173063
2513,799.41,584.71,3.12,6.2650895
2516,792.01,452.07,1.04,7.4610066
2517,1000.86,448.57,1.3,7.2170453
2518,856.06,310.27,4.5,5.8674283
2519,522.97,509.37,1.15,7.347632
2520,644.29,423.93,1.01,7.4899387
2521,536.91,341.49,1.11,7.39037
2522,395.84,382.54,2.12,6.6860566
2523,349.78,357.46,1.34,7.179155
2524,293.17,289.84,7.91,5.2547417
2525,449.71,329.64,2.58,6.4697742
2526,372.3,259.61,1.41,7.1282344
2527,826.9,282.91,1.17,7.3305826
2528,402.04,24.75,5.64,5.621832
2529,569.18,79.58,1.71,6.9194393
2534,888.7,236.94,1.25,7.2551203
2535,935.28,142.82,14.01,4.6340737
2536,1022.46,86.64,1.11,7.383703
2537,929.49,89.8,1.66,6.952911
2677,381.67,999.63,1.16,7.3351197
2678,188.24,895.34,1.51,7.0490336
2679,216.66,869.17,1.02,7.4766693
2680,179.63,844.67,2.31,6.5915895
2681,138.43,811.14,2.34,6.578407
2689,833.48,911.3,1.36,7.164807
2690,908.53,882.48,6.76,5.425504
2691,881.68,882.13,22.43,4.12316
2692,936.24,869.1,1.85,6.83164
2693,801.54,818.64,1.33,7.191759
2695,473.24,662.33,3.16,6.250205
2696,320.34,532.91,1.11,7.384556
2697,182.0,449.68,1.99,6.7505593
2698,414.29,493.75,1.13,7.3627505
2699,395.51,421.08,2.3,6.5933313
2700,299.73,346.34,3.35,6.1861124
2741,968.32,758.17,13.44,4.678598
2742,938.28,741.47,1.23,7.2745633
2743,886.72,671.09,2.65,6.4405913
2744,901.16,549.45,6.13,5.5315356
2750,971.99,325.08,1.14,7.359154
2751,521.79,534.93,1.01,7.488634
2752,701.19,509.08,2.71,6.4171324
2753,603.91,447.16,1.21,7.2941875
2754,314.7,318.06,1.22,7.2808576
2755,462.88,290.45,1.37,7.1542983
2756,760.86,181.01,1.49,7.0670543
2757,506.14,199.45,1.44,7.103879
2758,482.4,133.75,2.9,6.3446627
2775,706.35,58.99,1.45,7.0964513
2920,50.63,1005.62,1.62,6.9769077
2921,35.47,958.24,4.64,5.833534
2922,283.31,947.82,1.24,7.2693515
2923,216.68,852.5,1.08,7.4173803
2924,165.53,794.82,1.6,6.9907126
2925,108.57,780.02,1.15,7.3521805
2926,131.95,757.29,4.01,5.9926805
2935,900.0,1005.48,1.32,7.202529
2936,832.01,950.05,1.33,7.1863637
2937,808.32,914.69,1.15,7.3489385
2938,740.54,933.33,1.84,6.835704
2939,662.25,882.7,2.11,6.690494
2940,697.04,834.47,20.21,4.236291
2941,766.54,872.14,2.16,6.6630483
2942,547.53,1002.93,1.15,7.3474617
2943,524.05,991.61,2.37,6.5618267
2944,417.4,857.35,1.82,6.8498826
2945,541.57,852.71,1.48,7.070693
2946,431.23,799.0,1.52,7.043519
2947,278.08,761.15,1.41,7.124199
2948,581.4,785.72,2.04,6.7282643
2949,353.73,495.04,1.82,6.847867
3012,1007.55,737.43,1.62,6.97442
3013,948.59,843.44,1.14,7.3580565
3014,784.71,695.19,2.37,6.5608597
3015,841.56,718.08,2.76,6.396785
3016,978.09,709.28,1.78,6.8727107
3017,862.83,597.08,2.27,6.6097345
3018,788.47,476.96,2.05,6.7219205
3025,980.41,390.61,2.93,6.3342814
3027,919.62,389.11,1.97,6.7635336
3028,713.38,575.58,2.36,6.568314
3029,714.82,482.53,2.71,6.4184837
3030,676.96,393.85,10.63,4.9333005
3031,378.84,396.62,1.84,6.8402586
3032,466.4,391.62,16.84,4.4339333
3033,404.63,337.82,3.12,6.2660894
3034,374.8,269.8,3.43,6.162518
3035,318.67,260.37,2.16,6.66337
3036,407.44,264.32,1.12,7.372775
3037,374.87,182.08,1.44,7.1053667
3038,383.11,159.02,1.19,7.3094893
3039,312.43,91.36,1.47,7.08114
3040,520.82,227.76,1.11,7.384465
3041,401.69,97.42,2.91,6.3416977
3057,855.0,28.61,3.34,6.189669
3159,22.41,950.64,1.87,6.8225203
3163,360.16,960.67,2.42,6.540458
3174,770.33,913.94,7.27,5.3459225
3175,891.09,864.35,1.13,7.3661838
3176,791.3,803.35,1.25,7.2567234
3177,774.14,808.28,1.26,7.2516165
3178,310.02,861.01,2.84,6.3685775
3179,199.36,701.96,4.01,5.9909477
3180,176.46,660.16,2.87,6.356807
3181,233.12,606.72,1.68,6.9396687
3182,216.34,516.56,3.57,6.1190386
3183,632.81,842.5,14.7,4.582041
3184,614.02,852.96,1.89,6.809866
3185,649.3,827.36,1.68,6.937027
3186,552.78,720.56,5.19,5.712364
3187,481.89,660.74,2.37,6.563986
3188,475.72,529.06,1.76,6.8857074
3189,379.31,658.42,1.11,7.386749
3190,397.56,541.96,7.86,5.261821
3191,397.45,540.27,4.75,5.8076453
3192,339.37,438.37,1.32,7.2012086
3242,966.49,780.31,1.01,7.492228
3243,970.24,756.93,2.11,6.6911483
3244,873.6,711.8,1.85,6.8298583
3245,851.51,624.96,9.23,5.087484
3246,776.18,507.41,1.1,7.395237
3247,774.04,501.55,2.69,6.4272194
3255,1023.64,508.03,2.57,6.473364
3256,701.5,585.21,1.64,6.962408
3257,643.63,474.66,1.06,7.4361005
3258,525.87,366.67,4.35,5.903902
3259,647.66,431.88,2.15,6.6669483
3260,639.98,424.88,1.81,6.855675
3261,582.09,333.89,9.55,5.0496335
3262,664.69,204.82,3.05,6.2906623
3263,410.13,166.56,1.44,7.102981
3264,375.17,84.61,1.46,7.088302
3265,582.75,88.39,4.87,5.780776
3266,534.72,38.04,1.2,7.3025665
3273,912.61,141.72,1.28,7.234868
3274,996.5,142.01,4.6,5.8437843
3277,774.98,79.7,1.12,7.380804
3278,674.13,25.86,2.38,6.5587296
3388,22.75,938.49,58.17,3.0882971
3392,252.2,952.96,1.19,7.313184
3393,126.49,684.73,3.03,6.2969637
3408,861.82,849.0,1.83,6.8426323
3409,733.43,789.08,1.63,6.970172
3410,792.66,802.93,1.79,6.870467
3412,236.43,787.96,1.26,7.249783
3413,350.53,735.51,1.06,7.4350395
3414,349.25,727.77,1.89,6.810947
3415,512.96,749.88,12.58,4.751208
3416,472.32,741.66,1.66,6.9485106
3417,474.99,622.78,8.12,5.2256794
3418,313.51,580.39,8.19,5.2164683
3419,379.53,440.86,3.4,6.1702156
3460,1007.09,682.24,3.04,6.2929726
3461,917.34,841.45,1.04,7.4578047
3462,922.21,840.53,10.43,4.9542418
3463,946.81,763.2,1.51,7.051008
3464,777.79,655.5,1.91,6.7951484
3465,929.38,623.47,1.22,7.2798347
3472,998.74,588.39,1.18,7.319704
3473,880.24,428.18,1.22,7.281936
3474,915.88,427.2,1.42,7.1199636
3475,871.16,357.36,1.41,7.130447
3476,946.19,312.14,2.0,6.747467
3477,627.18,593.97,4.6,5.842825
3478,721.74,563.68,4.82,5.792563
3479,586.0,523.25,3.38,6.177563
3480,701.0,414.98,2.07,6.708084
3481,456.82,460.46,2.26,6.616984
3482,475.45,460.39,5.37,5.6741877
3483,446.44,393.99,1.05,7.447893
3484,431.67,199.36,2.34,6.57757
3485,334.86,145.9,2.16,6.665267
3486,734.51,377.4,26.12,3.9577527
3487,444.6,194.05,1.51,7.049388
3488,487.4,148.63,1.38,7.1465006
3489,354.67,89.71,2.76,6.3991776
3505,842.81,131.76,5.1,5.731104
3506,668.08,15.73,1.01,7.4913306
3507,704.93,2.72,2.64,6.445737
3627,36.57,943.44,2.93,6.334534
3636,200.97,842.24,1.29,7.2203856
3637,153.12,762.18,3.18,6.2428207
3642,691.25,1013.56,1.19,7.309365
3643,657.95,989.69,1.18,7.318973
3646,791.1,946.19,1.54,7.0328083
3647,935.98,886.78,1.26,7.247358
3648,795.3,806.34,3.45,6.1541348
3650,587.93,967.79,2.35,6.5710397
3651,444.13,756.56,2.78,6.390154
3652,231.82,788.73,1.07,7.4287972
3653,380.94,697.89,1.73,6.9042287
3654,617.91,844.96,2.44,6.530948
3655,673.2,731.24,1.47,7.08229
3656,571.94,593.55,3.15,6.254674
3657,476.69,537.86,1.07,7.422398
3658,362.88,432.93,1.01,7.483911
3718,996.31,850.3,1.03,7.46764
3719,814.47,746.62,1.11,7.387088
3724,953.42,547.89,16.12,4.4813848
3725,885.07,285.07,3.02,6.2996774
3726,697.03,634.92,1.23,7.277056
3727,659.62,527.3,1.14,7.357583
3728,519.76,482.3,3.72,6.074127
3729,490.38,400.87,1.49,7.069884
3730,342.01,218.66,2.03,6.7294726
3731,342.18,133.81,1.65,6.959303
3732,737.68,353.53,1.96,6.7675133
3733,763.96,262.43,1.87,6.820856
3734,680.03,249.47,1.97,6.7652454
3735,452.85,79.07,1.09,7.403985
3738,993.18,135.48,1.38,7.1517053
3882,152.7,937.15,1.05,7.4521484
3883,138.34,851.75,1.33,7.192532
3884,69.88,799.84,6.26,5.508331
3885,216.75,852.54,1.13,7.3703747
3886,136.63,763.6,1.04,7.461104
3894,649.14,969.86,2.02,6.7388554
3898,967.39,1007.28,4.74,5.8096952
3900,997.15,930.99,1.4,7.131822
3901,719.83,892.12,2.04,6.727092
3902,894.34,920.4,1.79,6.8674097
3903,829.16,881.74,1.05,7.4466686
3904,916.69,877.61,4.76,5.806673
3905,487.16,921.76,2.79,6.384192
3906,453.96,777.99,1.49,7.0660186
3907,125.09,616.39,2.89,6.349342
3908,152.64,610.19,10.6,4.936649
3909,368.03,790.82,1.12,7.381544
3910,359.46,719.9,1.03,7.472042
3911,628.09,851.56,6.99,5.388618
3912,598.05,629.07,4.41,5.888953
3913,535.08,600.42,2.34,6.57653
3914,328.16,522.51,1.72,6.9109993
3915,397.73,431.11,1.78,6.8711066
3981,963.02,786.5,8.92,5.124061
3982,870.41,532.18,1.29,7.220971
3983,771.5,523.35,1.93,6.7835493
3991,993.85,471.45,2.65,6.4410605
3992,881.75,467.02,1.61,6.9807916
3993,866.83,451.73,1.21,7.2899613
3994,814.46,473.77,23.51,4.071776
3995,913.16,475.64,1.05,7.4482512
3998,845.73,305.14,2.36,6.5671377
3999,919.17,308.86,2.15,6.6698136
4000,898.0,289.51,1.05,7.451182
4001,660.1,610.83,1.02,7.474177
4002,667.86,548.09,1.34,7.179552
4003,649.96,442.2,2.24,6.626054
4004,658.93,419.27,1.18,7.319846
4005,408.94,300.63,1.51,7.055522
4006,461.65,251.78,1.6,6.9877243
4007,454.57,243.34,1.3,7.2186084
4008,645.05,148.1,1.86,6.8249493
4009,513.57,199.47,1.7,6.9239216
4017,970.72,109.85,1.63,6.9716945
4018,1003.52,48.69,1.08,7.4195037
4029,829.18,29.29,2.18,6.65409
4111,177.24,898.35,1.48,7.073369
4118,885.78,1012.59,1.07,7.4237123
4119,798.06,921.71,1.16,7.3411283
4120,715.74,955.38,1.99,6.751003
4121,745.62,885.19,1.47,7.0798388
4122,913.49,887.35,1.98,6.757468
4123,572.85,1000.94,2.81,6.3798957
4124,549.58,902.43,2.35,6.57004
4125,304.07,629.62,2.47,6.517688
4126,617.95,840.64,1.39,7.142682
4127,620.4,821.35,6.27,5.5060334
4128,636.83,822.09,4.66,5.828056
4129,512.66,736.27,6.7,5.435337
4130,571.79,696.87,1.24,7.2665086
4131,383.42,665.28,1.35,7.17663
4132,411.57,606.39,1.34,7.1846237
4133,430.83,556.98,1.14,7.356125
4134,403.51,467.05,6.22,5.51609
4179,961.66,791.64,9.91,5.009382
4185,912.31,517.78,3.08,6.278973
4186,966.49,402.66,1.28,7.231774
4187,718.56,601.04,1.79,6.867156
4188,756.51,487.0,9.97,5.0030713
4189,717.8,475.18,1.04,7.4589972
4190,605.53,445.19,5.39,5.670231
4191,588.37,329.54,1.59,6.9949236
4192,586.61,265.98,1.73,6.9033003
4193,801.59,270.58,1.64,6.960828
4194,691.72,245.7,5.21,5.7087336
4195,433.93,21.32,6.89,5.403789
4200,983.6,284.35,1.76,6.88819
4201,975.67,278.38,1.42,7.1164656
4203,1011.06,186.2,1.01,7.4856024
4204,935.68,209.65,8.23,5.212021
4205,882.24,105.08,1.54,7.028391
4206,1006.57,39.67,10.58,4.938846
4345,149.69,1018.26,1.47,7.0835056
4356,934.87,917.09,3.38,6.1776633
4358,824.85,1012.71,6.72,5.4314513
4359,849.56,968.59,1.02,7.480358
4360,657.65,907.54,28.94,3.8461115
4361,743.98,747.06,2.06,6.7132125
4363,384.23,829.98,1.79,6.8667474
4364,614.48,937.42,2.04,6.724201
4365,493.78,858.16,4.69,5.822247
4366,486.63,775.32,1.85,6.834614
4367,228.72,726.16,1.22,7.2841606
4368,138.61,608.06,1.38,7.149068
4369,305.76,694.1,3.01,6.302989
4370,201.26,579.2,1.95,6.7775307
4371,174.64,483.16,1.85,6.834994
4372,596.84,825.45,1.82,6.851937
4373,631.08,726.58,8.55,5.169462
4374,390.35,554.28,1.13,7.367379
4375,301.92,483.36,1.84,6.840628
4376,418.8,554.37,1.45,7.0971093
4423,1016.76,858.29,1.8,6.86329
4426,909.96,814.4,6.02,5.5509315
4427,891.6,795.52,1.15,7.345874
4428,970.16,675.14,1.19,7.307345
4433,849.89,507.57,3.41,6.1696978
4434,1005.05,408.33,1.15,7.3487377
4435,947.31,411.71,1.23,7.2750854
4436,546.34,359.97,2.05,6.720777
4437,689.15,380.63,2.0,6.7492824
